,POS_1,POS_2,POS_3,POS_4,POS_5,POS_6,POS_7,POS_8,POS_9,POS_10,POS_11,POS_12,POS_13,POS_14,VEL_1,VEL_2,VEL_3,VEL_4,VEL_5,VEL_6,VEL_7,VEL_8,VEL_9,VEL_10,VEL_11,VEL_12,VEL_13,VEL_14,qw,qx,qy,qz,angular_vel_r,angular_vel_p,angular_vel_y,linear_acc_x,linear_acc_y,linear_acc_z,linear_vel_x,linear_vel_y,linear_vel_z,linear_pos_x,linear_pos_y,linear_pos_z,Motion_vec_1,Motion_vec_2,Motion_vec_3,Motion_vec_4,Motion_vec_5,Motion_vec_6,Motion_vec_7,Motion_vec_8,Motion_vec_9,Motion_vec_10,Motion_vec_11,Motion_vec_12,Motion_vec_13,Motion_vec_14,head_roll,head_pitch,head_yaw,com_roll,com_pitch,com_yaw,x_disp,y_disp,origin_disp,x_vel,y_vel,reward_forward,reward_healthy,reward_ctrl,reward_side,reward_unhealthy,reward_total
275,0.10246698565668422,-0.616810389552314,1.3113954246182018,1.3094932251876588,1.3097931269454803,-0.5584406664505434,-1.310579838997723,-1.1633543359481444,-1.251915576470353,-1.28243211956833,-0.6714475740228337,0.5449013590303153,-0.11175939259177706,-0.4559676423917242,10.25148203797222,1.0358299390492598,-0.002924025908449446,0.011519484913948658,0.027792853387792398,-2.809753526270863,-0.013050243750325213,-4.270112628647745,1.0700012798419198,-0.16533214534102197,1.0508104645583651,9.943929511855767,0.37096200912907085,2.2232312835873014,0.647175024164758,0.08909588327987893,-0.4584202643366175,-0.6025589373044508,1.6329324571335717,-8.994951110884706,-2.3745918493980005,-1.9421829003354993,16.72496635205656,8.304204405424208,-4.8854065104225,5.441621499756419,6.98697709155518,-3.938671869520776,2.966006200936628,5.023628959808123,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.20263703666432262,-1.0426174643809407,-1.3704421907734994,32.8701162025889,-50.39518476260414,-108.11965702563103,0.001711475067871504,-0.018142205453063553,4.304535015885072,0.01711475067871504,-0.18142205453063553,1.0268850407229024,0.0,-0.0,-10.885323271838132,-0.0,851.3813738615443
276,1.1803340529973432,-0.09211558122255119,1.301352131219542,1.2931689684571797,1.2464161632700417,-0.9769536507351109,-1.2983300702518694,-1.083908218185597,-1.3201586249499127,-1.311215216836191,-0.4831164782930681,1.251098258141535,0.41236525930916546,0.002784616491233849,11.037581427370139,8.283281394767952,0.8225644001098633,-0.7343717474656204,-1.240503336093072,-6.692261491221247,0.6312947026131975,0.29868817571130474,0.30552042741847624,0.21515133941083905,1.3194456316882444,6.991677773315245,8.411240595385653,7.338478713238487,0.13726908412313138,-0.12463390122783399,-0.5440953051309435,-0.8182810569377694,-7.355290183168098,-9.347952879972079,-7.0896205573011954,3.873393919533296,53.368998189965204,17.969771770263016,-4.866039540824834,5.708466490706245,7.076825950406494,-3.9630020672249002,2.9945485333901587,5.059013089560156,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.3606376777020087,-1.5743811704352555,-2.3677585085146813,33.7096922870644,-53.45400726345585,-117.18737314845296,-0.001058606038599308,-0.017054039579098346,4.263098159871747,-0.010586060385993079,-0.17054039579098346,-0.6351636231595847,0.0,-0.0,-10.232423747459007,-0.0,840.5137864909254
277,1.3216442513061837,0.8464819986191873,1.2918574577961381,1.2692405002396827,0.8526234287971661,-1.3305240901606648,-1.1134544453562527,-1.3320145838607886,-1.3108520516462925,-1.169895189924564,-0.35708864660899153,1.3129740289147391,1.3623226564416453,0.44409457787142675,-0.35762814421329986,10.618014085833975,-0.40828859870946227,0.7410692990349141,-5.818995484320418,0.6433184687368527,1.519460545825173,-2.1831399059075687,-0.01113583492928688,1.4563031515953537,0.796616093016909,-0.21302464568698187,4.937986589030335,2.3056613757765065,-0.01214676824474281,-0.02812460569008646,-0.27646035341665937,-0.9605368996372402,-6.996832317307142,0.7895152720284632,-0.4383604349883956,1.5233113902911304,8.33432405500766,10.013138410774328,-4.858422983873378,5.7501381109812835,7.126891642460365,-3.9872941821442676,3.0232992239450653,5.094647547772458,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.08767926019596936,0.8618730348860726,2.9945011737821234,45.468053033039574,-36.06609410259701,-119.29246729950178,-0.006908861784870268,-0.011108475538339269,4.256908012520905,-0.06908861784870268,-0.11108475538339269,-4.145317070922161,0.0,-0.0,-6.665085323003561,-0.0,829.7033840969996
278,1.292423096633679,1.337150425593701,1.3129085963329339,1.313176763206272,0.22111521622909053,-1.2991730520714084,-0.895131335267184,-1.3114440572375972,-1.3102796576293445,-1.3006371639434937,-0.3735994286656303,1.2900373657522537,1.2942117017839017,0.5720984607417874,-0.25940550794296413,-0.866391983117523,-0.058450374669890774,-0.12544990122933455,-6.495078892032931,0.27113105847097185,3.2756087067103437,0.19256486000659262,-0.33535354335979384,-1.797214506891088,0.11701684119221739,-0.5041488209732957,-1.052769607096079,0.7120750135592692,0.007245740735715675,-0.12858809675392602,-0.29010094616109977,-0.94829006198042,5.733130302560247,-1.004040133036104,1.5349783453244643,20.772811520550523,15.251073738734174,8.051866516899683,-4.754558926270626,5.826393479674955,7.167150975044864,-4.011066976775621,3.05243119134344,5.130483302647682,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.4021185276764874,-0.9071987866116054,-2.965476689988951,34.05041166207723,-31.799061149222506,-118.47369803886588,0.0038903541578831913,0.006397412812438219,4.261318699277824,0.03890354157883191,0.06397412812438219,2.3342124947299148,0.0,-0.0,-3.8384476874629314,-0.0,828.1991489042664
279,1.27090118928993,1.3061630046735322,1.310892489050223,1.3094919019853741,-0.39395067451751675,-1.2445672839034831,-0.678950474601956,-1.2887046408464526,-1.3109635720043367,-1.3099710286695567,-0.4153815357013854,1.2430848574749322,1.2092082742161758,0.6133978625588308,-0.1779049603641975,-0.0013012443160821448,0.00170150602414326,-0.003567637786328284,-6.5135190489594645,1.092340917745579,0.7364085511086164,0.7988161502084113,0.011021460452179001,0.014023484604306745,-0.020011728854520343,0.10066781071327506,-0.7574687071267862,0.22141386519857092,0.07137430519226845,-0.22834770061416698,-0.5056661509846407,-0.8288937084638309,5.047179982564875,-2.8468108938076506,3.3255616468240405,-3.8362093122862073,2.025751122482718,2.1571744552889545,-4.773739972832057,5.836522235287369,7.177936847321308,-4.034935676639781,3.0816138025198767,5.166372986884288,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-0.6865022562435114,-1.520229687547775,-2.4919778019046426,25.236583101644424,-35.635106224439795,-113.48114076355631,0.002855538869451113,0.002944034445128585,4.273219672122889,0.02855538869451113,0.02944034445128585,1.7133233216706678,0.0,-0.0,-1.766420667077151,-0.0,828.1460515588597
280,1.2645293461632192,1.3120958147371964,1.3114529542480176,1.281501177628865,-1.1150425205654577,-1.0229758952312726,-0.6425059720748544,-1.2600949576201301,-1.3114746273783384,-1.0944903175319822,-0.5331046353019474,1.183206045856679,1.13636086144438,0.8648158623413283,-0.014124145133572165,-0.011977057517339771,0.0018970760697071122,-0.27970699502212526,-8.787079367110643,2.7723901731523104,-0.349714210627082,0.5250845710171992,0.003409534530010608,3.2644797513349055,-1.0655704367584813,-0.40490755240576115,-0.6553437731957277,4.080624098512655,0.22718575471684171,-0.40506370836527933,-0.5740788196464244,-0.6743467460086653,3.312280976263653,-1.3515305647107796,6.627029090498639,53.08458063319297,24.69848318737494,-16.519756595197347,-4.5083170696660915,5.960014651224243,7.095338064345322,-4.057477261988111,3.111413875775998,5.201849677206014,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.1160578870592897,-1.5817393195894573,-1.8580040348049347,16.35614116447752,-30.07162669927735,-109.14561442834831,0.0011405559580599522,-0.008133398940611825,4.30041285117384,0.011405559580599522,-0.08133398940611825,0.6843335748359713,0.0,-0.0,-4.880039364367095,-0.0,823.9503457693284
281,1.314157228147739,1.3105902829250844,1.3109721782082728,0.701347886962053,-1.3212796996526917,-0.9167988791192752,-0.5748659922660284,-1.3141261899178387,-1.2828154699698244,-0.8037536557379378,-0.6641381509253993,1.1560723586869324,1.335535968742757,1.1140545426584791,-0.1332056761469841,-0.0019077548024991542,-0.006557295048169296,-8.233581385300136,0.35038931371079785,0.9314394965484157,0.66875909576979,0.11959694419418566,0.5473167788840783,1.7242296503093233,-0.4929510295029934,0.16895068706736127,-0.5463163782237442,1.3075178721833676,0.3521524895712315,-0.2195974405494805,-0.5372702940517322,-0.7342385302627931,-0.11608004547775375,6.985445606102477,-2.432308543728083,-5.338303103190517,2.4819598010723327,1.5395929523059309,-4.535008585182044,5.972424450229605,7.103036029106851,-4.080152304914021,3.141275998027146,5.237364857351548,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.5682321293706122,-1.390244997722552,-1.8999216132629129,32.03574234803515,-25.390014709188932,-101.11970118061062,0.003387901737177401,-0.013200866786479137,4.332764250811271,0.03387901737177401,-0.13200866786479137,2.0327410423064407,0.0,-0.0,-7.920520071887482,-0.0,818.0625667397474
282,1.3110595328162753,1.3119621228686968,1.3114596163611663,0.2734873651188611,-1.3102394615913082,-1.032565442267152,-0.8313487810404465,-1.1883335176480978,-1.3150169208306166,-0.4080709434172148,-0.5793722853374346,1.323725634978555,1.2790808419321835,1.1897555528234927,-0.0035506355185454894,0.004077924713314786,0.0006116836574934646,-1.0583717996017479,0.011596740080855664,-2.1661830839690497,-4.5045153191095,1.0775464319807806,0.15067952301311277,5.641421558337905,1.0249468404059725,-0.3700744306128242,-0.5122925072597275,0.43404334732931266,0.42846728522743255,0.04992613902260064,-0.3820516438999248,-0.8172880199326887,-1.8191627510668704,5.098572954007054,-0.8476892889817818,28.79010873448897,24.996847244172812,31.24115083438362,-4.391058041509599,6.0974086864504695,7.259241783278769,-4.102107595121569,3.171763041459398,5.273661066267943,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.1246555416916555,-0.9539062214078623,-2.0406040370293987,45.71246492954488,-12.511387678063278,-100.8823385232411,0.0004226648136249622,-0.019033669168637024,4.342020540153089,0.004226648136249622,-0.19033669168637024,0.25359888817497733,0.0,-0.0,-11.420201501182214,-0.0,806.8959641267402
283,1.303946624333209,1.2961257148646497,0.8730643179361103,0.3003784397870995,-1.1688694329558937,-1.3281268591643633,-1.0306078884970362,-1.1534564909599054,-1.0155529736003281,-0.07147298123836737,-0.6282589454096901,1.2856774931851371,1.2379822839347845,1.2141664571145472,-0.3444621062214784,0.21153025994719213,-6.967498447773023,-0.3607858320538003,2.224837528062257,0.4167306097087742,-1.491274417603939,-0.008364370553451888,4.443187253292461,2.088200692041669,-1.4531473353786852,-0.26788780725136085,-0.35933311173788335,0.10533293278564197,0.5924808641528916,0.015847406084234322,-0.34048933489782324,-0.7299193778451715,0.03021771175713983,-0.38934362484998886,6.2035697832542,-0.5852601771818895,7.10204367982189,11.796352873948434,-4.393984342395509,6.132918904849579,7.318223547648512,-4.124077516833546,3.2024276359836463,5.310252184006186,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03685188276832434,-0.7917808748525899,-1.6973694748340344,36.79324115158262,-3.1780727557013964,-95.69603963490907,0.005709800184962699,-0.016870001525158607,4.365094214852217,0.05709800184962699,-0.16870001525158607,3.4258801109776194,0.0,-0.0,-10.122000915095164,-0.0,800.1998433226227
284,1.3137420607931294,1.3116343386649052,-0.032554047271599815,0.2978636258237364,-1.0905393910675862,-1.311278750446412,-1.158396933879964,-1.2667354739429844,-0.7009076372236279,0.44026970745946586,-0.7008755524289411,1.3138708671141055,1.3166815714410158,1.2208178103824185,-0.06508696006363536,-0.055759037132477,-10.359133542427642,0.06493183793297241,-0.3579095759160073,0.020202180881240595,-0.8709862964191564,-2.130229655771145,2.480804310817275,7.106274865991811,0.02493254776468455,-0.07772388876907611,-0.1878623059306734,0.032415697846071755,0.7810638953756777,-0.22476704759164806,-0.30490499437300456,-0.4964392309879473,-3.597175568945443,-1.9532910632052864,8.316141933708433,31.110867694975155,2.4308881092148624,29.21836500810709,-4.238430003920633,6.145073345395653,7.464315372689048,-4.1452696668531495,3.2331530027106243,5.347573760869631,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.48551222143628964,-0.658615676680524,-1.0723427496497389,21.781793373687943,-17.127182630130463,-79.01679968724918,-0.0028418772156757477,0.005838749710191937,4.374706290729675,-0.028418772156757477,0.05838749710191937,-1.7051263294054486,0.0,-0.0,-3.5032498261151623,-0.0,794.991467167102
