,POS_1,POS_2,POS_3,POS_4,POS_5,POS_6,POS_7,POS_8,POS_9,POS_10,POS_11,POS_12,POS_13,POS_14,VEL_1,VEL_2,VEL_3,VEL_4,VEL_5,VEL_6,VEL_7,VEL_8,VEL_9,VEL_10,VEL_11,VEL_12,VEL_13,VEL_14,qw,qx,qy,qz,angular_vel_r,angular_vel_p,angular_vel_y,linear_acc_x,linear_acc_y,linear_acc_z,Motion_vec_1,Motion_vec_2,Motion_vec_3,Motion_vec_4,Motion_vec_5,Motion_vec_6,Motion_vec_7,Motion_vec_8,Motion_vec_9,Motion_vec_10,Motion_vec_11,Motion_vec_12,Motion_vec_13,Motion_vec_14,head_roll,head_pitch,head_yaw,com_roll,com_pitch,com_yaw
0,0.0039028290736445406,0.008972132655812329,0.02137242512764411,0.02828702363670049,0.013602189697377191,0.01654909837568099,0.00911611833139828,-0.027213837490044808,-0.014400575657419985,0.0229973688490602,0.010632199544585658,0.026658980660094114,0.003341527394796296,-0.012196991350760262,0.011290593742680065,0.0018932614491431164,-0.023861487437983202,-0.0010549491419604307,-0.006246694274047888,0.013592182700035994,-0.010967438136706694,0.015358291233122037,-0.007954726935635271,-0.004839229876837591,-0.01989056710364525,-0.00874950171382298,-0.0007833065928129063,-0.022302890494740178,0.9996392558322398,-0.01898913499886154,-0.006957803300005616,-0.017673707149300402,0.008339533330918565,-0.010670347314635585,-0.05493304242698114,-0.002509216926324309,0.008412415903815902,0.02366928392438841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0379828374699399,-0.013917280166146013,-0.035351665369878014,-2.15767898270631,1.0877623335590432,0.1130212719855029
1,-0.05226320771414231,-0.07552225524722368,-0.01884741007655416,0.07815031790680722,0.022880234723962133,0.07256076939478867,0.02394758101540032,-0.07772727873497888,-0.043659505964864405,-0.04290191806397788,-0.015562574846946927,0.10881601667398973,0.04475712081110737,0.0768801092168818,-0.7048392866191412,-1.447553845043976,-0.22651611155344353,0.5930309678988102,-0.21065770587204757,0.7118220812205464,0.0013871385427787208,-0.5717518986275113,0.251463953769617,-0.9720012171042032,0.052506020956988,1.2170207545608678,0.13610423180227688,1.4727043252854277,0.9978444917542639,-0.05924383881911024,0.027955075746141936,-0.003879636281580101,-1.93657398076689,0.8571754637900503,0.7202190781672075,-0.6162054028718161,-0.8972534827294336,5.850397741236307,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.11857288483072574,0.05595035775791554,-0.007764852433102532,-6.9453444606340975,0.30269956770906525,0.3994862208571035
2,-0.16906860099363666,-0.2643759836044269,-0.09486554001771737,0.17300276857377897,0.05419315122157165,0.16608185252183394,0.07299123904221488,-0.1798111314712194,-0.06989654973483038,-0.16342842751974168,-0.06056784977030919,0.2813612932748129,0.11871086716130445,0.2598865639278799,-1.4532256479968582,-2.0523014872510625,-1.120010964997891,1.2760560187837013,0.4231061179194018,1.0087540398343018,0.9649129002687032,-1.3851443183414895,-0.4804044579473834,-1.3250643806023747,-0.7198211529999244,2.0432186040071643,1.076957527477909,2.0396974700324284,0.9892063014221847,-0.09594405996395589,0.10364054963171121,0.03904186286938331,0.9223032533814128,1.7081578823115342,1.2062646362416145,-2.964903552968846,-3.35665839837112,8.665912781600191,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-0.1925815087213826,0.20803011067372532,0.07836588171799062,-12.011275820657382,0.9612246011297569,1.6145298409466682
3,-0.3284866316558448,-0.47010611560043314,-0.20610772390639634,0.3363366024969794,0.13913174123968808,0.2864820968294569,0.15481104286422329,-0.34352875620918305,-0.1485748765221949,-0.3068534048288322,-0.15218311770242682,0.49948027765966346,0.24666783491542066,0.47401298585410206,-1.6498343289686916,-2.1313244018221384,-0.8949768060610966,1.8818652358669057,1.5617973763761466,1.4751310557207298,0.32702427940970324,-1.8974116854660066,-1.120589120422083,-1.6159053174372544,-0.995720862502874,2.251515179048441,1.4937099557458198,2.213186742930379,0.9759769087485552,0.07193513523357616,0.18031076437256707,0.0989062089048115,4.457575737058133,0.6612358379430973,2.3645856389321604,-4.3771315130226345,1.6718656101269105,9.135723882060441,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.14503352572916037,0.36353731453982296,0.19941181937577293,4.433587216668197,1.2465525619374522,2.7129324365472125
4,-0.4938884242220465,-0.718467022087342,-0.28631589913090405,0.512021607949543,0.3480872529545096,0.4709789708624064,0.15442734112433137,-0.5136304415318815,-0.2994393395773845,-0.4921452630552262,-0.2384219398992841,0.7205364585009635,0.45235659305265363,0.6979601144068055,-1.6392163735958358,-2.9526478181637263,-0.8950354990408577,1.4618810666876878,2.5122928627403853,2.1543414016793636,0.06876637351512332,-1.0590983652591417,-2.01343111426577,-2.176781641975475,-0.9385956164685654,1.8663362335376579,2.6369624005087067,2.124238037762698,0.9152135779586866,0.29538591928044394,0.19250153995345745,0.1951266832764137,2.249724120438273,0.24319141665489197,2.498354004116613,-2.4531984563704223,8.45210432160519,5.494051771906604,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.6080559516317576,0.39626705075216423,0.40167094415811366,29.042477191153452,1.0102996666387374,3.652562380513003
5,-0.687217374023483,-0.9932437679594982,-0.41387613726030953,0.6330870868879056,0.6114142364798354,0.674785447716697,0.21218729111539397,-0.6055774795458163,-0.4945790817505371,-0.7421789609980727,-0.3302168626276618,0.888118162606774,0.7246885222881161,0.9159677675131261,-2.1853971017614815,-2.4667421024360743,-1.4280617577724426,0.921744849442595,2.664223562117141,1.87504596206205,0.666126626494619,-0.9099383269200485,-1.706968686007776,-2.7275784092755613,-0.686877102003683,1.5973966073641903,2.5957649119743302,2.269559050854012,0.892306545828097,0.28186933057043334,0.21211958877855713,0.2816806504048898,-2.0615608260511267,1.9601806602370602,0.6054636011990298,-0.508422433121912,-1.5280152063214292,-3.4761493652405404,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.5848896658430572,0.4401562779050036,0.5844981472668694,27.770172083229728,1.8310530186967613,4.585502103232553
6,-0.92020248413413,-1.2192051772131869,-0.4083017207938866,0.7242802978466077,0.7710904983941034,0.8415367600975036,0.13342572760527188,-0.7288240759744319,-0.6318920932385569,-0.9806594108880178,-0.24782654813830549,1.0796211842643961,0.9377147107209651,1.1444530785093145,-2.4064020154594212,-2.068128048593862,1.1285327039907147,1.0064316328680996,1.0544918231049876,1.891120581694043,-1.908539231479159,-0.8816535120477511,-1.4401495250759193,-2.137159507786526,1.7898606439577907,2.0948790719207513,1.9194999819338545,2.296632569171548,0.8759140140649734,0.1949038309807876,0.2559478671133806,0.3595522576117546,-1.5633547069324774,1.8370145811023137,0.13998315547748086,-0.684578752339112,2.750957850959661,4.457125709730336,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.4067761964434114,0.5341788273132893,0.7504075165580931,28.53330745807784,2.8328947590417144,6.589869335145336
7,-1.1616488587189202,-1.3137241025874993,-0.26801065785874434,0.8566283234043199,0.802584740198997,1.0051195457299265,-0.08940972890773517,-0.8030086398867476,-0.7707367497967654,-1.1180052572455426,-0.03354137033578593,1.2880628419883022,1.1168677213688958,1.3249197165129734,-2.412816459693988,0.1439021146706353,1.2684095250435632,1.883979131119288,-0.5012233478006086,1.0634019143090003,-1.796067026827547,-1.2894804004378573,-1.4110321684029647,-0.5094070911956298,1.903762711646778,2.3741638369155194,1.8070570625504632,-0.3060155444388194,0.8617812716804977,0.08274160554839587,0.3813630478865495,0.3241127769753912,1.135553024327253,3.07810877053562,-1.5467343954461845,-12.415854112993019,16.02951488349533,21.352769823698853,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.17355563887153405,0.7999325971410126,0.6798466104394033,29.573949790627825,3.9860594280447272,8.488632230911296
8,-1.3166310784036193,-1.3097359765461398,-0.13517001505026924,1.0156340920238127,0.7902924804426076,1.0510655936604907,-0.21308550786655905,-0.9935202033989902,-0.8999129613061133,-1.1141581360319686,0.14694068965596604,1.3112711882084886,1.2946400967626268,1.3102276667349098,0.2324810726119884,0.006696635653394857,1.5047314860480647,1.4373069516367227,0.4779054060647342,0.23469556843544692,-0.9227886101142136,-2.1211148390821353,-1.4755430750345877,0.29175730288989843,1.5995181345776508,-0.05872622179979709,1.7101190917562814,-0.02293194667271092,0.842950225320246,0.0262421057682667,0.4657082263694305,0.2680711051367404,0.0031979204614983603,-0.5357036481608066,-1.2375463573007288,-4.695033739463797,0.5407022213286281,0.1600788507238057,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.05541684709342323,0.9834607709748858,0.5660999759208328,28.54861315350962,4.8796221089568315,8.408799809380657
9,-1.3097494142037331,-1.3096291260580903,0.0178487064843977,1.1700740568766188,0.8714857988267787,1.0928125442677785,-0.31133682424651205,-1.2106911390723805,-1.092434058273625,-1.0950311156883077,0.2786530038611777,1.3097921773020755,1.3105269709656078,1.3097185873667658,2.619200937094225e-05,-0.0008966087736529041,1.4543553150968433,1.6815729154170953,1.0054190069805478,0.6608200396940355,-1.17730060484229,-2.1999761300371046,-2.1970274522230993,0.04635028706761827,1.2149138332734328,-0.00040535756998472876,-0.04075254750473894,4.612195738992529e-05,0.8666511064506937,0.02111617365271301,0.4487601982864661,0.21698905809268126,0.2366745783442229,-0.415660432893792,-1.249408882979313,-4.422224311901389,-0.1736359924160265,0.7642514699877612,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.044215772649843034,0.9396720839707399,0.4543597252950652,30.8144556369902,4.129067049574389,7.4305736392396575
