,POS_1,POS_2,POS_3,POS_4,POS_5,POS_6,POS_7,POS_8,POS_9,POS_10,POS_11,POS_12,POS_13,POS_14,VEL_1,VEL_2,VEL_3,VEL_4,VEL_5,VEL_6,VEL_7,VEL_8,VEL_9,VEL_10,VEL_11,VEL_12,VEL_13,VEL_14,qw,qx,qy,qz,angular_vel_r,angular_vel_p,angular_vel_y,linear_acc_x,linear_acc_y,linear_acc_z,linear_vel_x,linear_vel_y,linear_vel_z,linear_pos_x,linear_pos_y,linear_pos_z,Motion_vec_1,Motion_vec_2,Motion_vec_3,Motion_vec_4,Motion_vec_5,Motion_vec_6,Motion_vec_7,Motion_vec_8,Motion_vec_9,Motion_vec_10,Motion_vec_11,Motion_vec_12,Motion_vec_13,Motion_vec_14,head_roll,head_pitch,head_yaw,com_roll,com_pitch,com_yaw,x_disp,y_disp,origin_disp,x_vel,y_vel,reward_forward,reward_healthy,reward_ctrl,reward_side,reward_unhealthy,reward_total
327,-1.3101282111302002,0.1943750213184715,1.04460729064914,-1.2440747605813585,-1.31067199274654,-1.3095859699340942,-1.3104029547977294,1.2845957521747748,-1.3095271360929421,1.3096771864018424,0.10181205706144955,1.3096849814089215,-1.3098511512225033,1.2598176290630776,0.002253850945463252,1.1098992193786354,0.566035511696711,-1.2835415340179899,0.0016838871385850137,0.0036024224952079203,0.024831997112794817,-0.22624107230008547,0.006494520847298413,-0.01585954407511862,1.5063101535768402,0.04115033101621772,-0.00433156216559761,-0.9070493354581001,-0.6994318009870772,0.5739361840622574,-0.42563529679432777,0.015066735374084005,1.328359584918346,-0.01423914709250218,1.2304636015339552,-5.336700956249641,-7.849535759597034,-0.50575765831134,-2.5127200380509622,-7.595437067531158,-1.7762344656281,-1.5734170662549083,-4.532171580574398,-1.7995491359453777,1.5063101535768402,0.04115033101621772,-0.00433156216559761,-0.9070493354581001,-0.6994318009870772,0.5739361840622574,-0.42563529679432777,0.015066735374084005,1.328359584918346,-0.01423914709250218,1.2304636015339552,-5.336700956249641,-7.849535759597034,-0.50575765831134,-1.2787604721282495,0.9483381745175368,-0.03356949113057683,-102.58828282663993,-46.28444498464427,21.49620916239836,0.00043848053974282486,-0.0014871791434429849,1.3134988791575883,0.004384805397428249,-0.014871791434429849,0.2630883238456949,0.0,0.0,-0.8923074860657909,-0.0,768.3742536112248
328,-1.3099678769162657,0.2756362103283843,1.047730283902241,-1.3100992410461503,-1.3106186258515147,-1.3091138455651847,-1.3099074758646572,1.3125795624132461,-1.3096261494240138,1.3099286980107707,0.2352778349127231,1.31002169774219,-1.3107344405738783,1.21805945362868,0.0011591144432829435,0.5008120288479285,0.01685913997714967,-0.4404400319213265,0.003934578473629996,-0.027786543703125006,0.00048008273791075914,-0.065488073809174,0.000492558126633384,-0.0008268259458822239,0.8389476769908033,-0.0008363720739243009,-0.004351827733127151,-0.2279936957037362,-0.7206903036841137,0.5314426909609912,-0.44490947936127095,0.015156106832666327,0.5147823335613115,0.12156782747997444,0.2758310289133822,-5.512692516574976,-10.429211676101616,2.2105652745465565,-2.540283500633837,-7.647583125911666,-1.765181639255367,-1.5861184837580775,-4.570409496203957,-1.8083750441416546,0.8389476769908033,-0.0008363720739243009,-0.004351827733127151,-0.2279936957037362,-0.7206903036841137,0.5314426909609912,-0.44490947936127095,0.015156106832666327,0.5147823335613115,0.12156782747997444,0.2758310289133822,-5.512692516574976,-10.429211676101616,2.2105652745465565,-1.1744111117045306,0.9831852900633965,-0.03349279344171243,-105.86376876007657,-37.290846878229004,20.58216504044092,-0.0011646921636859764,-0.0021295643639811512,1.3112007535340682,-0.011646921636859764,-0.021295643639811512,-0.6988152982115858,0.0,0.0,-1.2777386183886907,-0.0,767.6754383130133
329,-1.3104467289513275,0.25692535405275047,1.1956975121214064,-1.3090879802466389,-1.3105987590927501,-1.3097384432150463,-1.3103386654422287,1.310204291657264,-1.3098371596555765,1.3097647541741722,0.23612166634628373,1.3080210963581407,-1.3106479454244204,1.2494093494012914,-0.0011427077182140663,-0.47034730312052103,2.552899646980373,0.005716384140670994,-0.00015245968780182436,0.0018959632028915693,0.00039844241973855093,-0.004994760796213841,0.00035008168986073237,-0.004532897713529686,-0.34727491150796785,-0.04785850597861326,-0.0004430687321546811,0.8039983331240278,-0.7325444570435669,0.5382677395574897,-0.41587740289586117,-0.026314345270404733,-0.7003445092423877,-1.7221328769221667,0.47201730514247947,-7.377010026002204,-2.6036297517027904,1.8184114651004024,-2.577168550763848,-7.66060127467018,-1.7560895819298652,-1.5990043265118967,-4.6087125025773075,-1.817155492051304,-0.34727491150796785,-0.04785850597861326,-0.0004430687321546811,0.8039983331240278,-0.7325444570435669,0.5382677395574897,-0.41587740289586117,-0.026314345270404733,-0.7003445092423877,-1.7221328769221667,0.47201730514247947,-7.377010026002204,-2.6036297517027904,1.8184114651004024,-1.1841144587599133,0.9148726733007473,0.057887914169076495,-101.265163722417,-44.28648665174569,24.1290678767362,0.0005548114670420601,0.005069267384272158,1.317270499415574,0.005548114670420601,0.05069267384272158,0.33288688022523605,0.0,0.0,-3.041560430563295,-0.0,768.0083251932385
330,-1.2966717300930175,0.1462018930497817,1.028675687117469,-1.284311142514007,-1.3107858979340519,-1.2389217940454174,-1.2259352278581588,1.309575208889826,-1.3094219199493642,1.29550774264183,0.13826568911369438,1.3098134262887913,-1.3103362461870949,1.3133254791152476,0.2862873383545021,-1.5469436060506265,-4.632927417454568,0.30673594201760024,0.0018599079398058293,1.3098091116455388,1.450048997686118,0.004039291739655896,0.004879677674729393,-0.2050892710187508,-1.423764743308979,-0.00982475094613667,-0.0025322509373901323,-0.1241610945969623,-0.6805872682646663,0.6145464150467018,-0.3986949625792776,0.013266530940469815,-1.8183197734084584,2.29093363580163,-2.2958292563756033,4.468721081399341,-3.9196466236617282,-8.74892570353076,-2.554824945356852,-7.680199507788489,-1.799834210447519,-1.6117784512386812,-4.647113500116251,-1.8261546631035415,-1.423764743308979,-0.00982475094613667,-0.0025322509373901323,-0.1241610945969623,-0.6805872682646663,0.6145464150467018,-0.3986949625792776,0.013266530940469815,-1.8183197734084584,2.29093363580163,-2.2958292563756033,4.468721081399341,-3.9196466236617282,-8.74892570353076,-1.379344181500692,0.89486743940337,-0.029776615424638546,-107.63276895501762,-53.07597314758501,23.812425162223143,-0.0018130170261173584,0.0056305186081692105,1.3185215923481026,-0.018130170261173584,0.056305186081692105,-1.087810215670415,0.0,0.0,-3.3783111649015263,-0.0,766.9205149775681
331,-1.3119408657322615,0.4249331452788579,0.6010596443307082,-1.234900034931446,-1.3101788491888477,-1.3221613579091969,-1.2521567689182298,1.309355812983381,-1.310184458778088,1.3113199399768622,-0.18749231275654393,1.3109399066931224,-1.3103034131906712,1.3092690724155565,0.05168874800512681,5.566563369234002,-4.591957332177714,-0.09758941397013043,0.000860504621629875,-0.005968091541903198,-1.9645736519856905,0.010255918404914365,-0.002150821966146235,-0.03135063094174234,-4.3708930565546895,0.0003043672585023678,0.006772368692800745,0.07824096909342096,-0.6697713096336418,0.5920769944681957,-0.41062857621260956,0.17954218950082323,3.4998629569827995,1.6725479942957997,-1.6558702718113096,-1.2543505722835688,-2.540819221335679,-4.647485429650871,-2.56109669821827,-7.692903603895167,-1.8230716375957732,-1.6245839347297724,-4.685578018135726,-1.8352700212915205,-4.3708930565546895,0.0003043672585023678,0.006772368692800745,0.07824096909342096,-0.6697713096336418,0.5920769944681957,-0.41062857621260956,0.17954218950082323,3.4998629569827995,1.6725479942957997,-1.6558702718113096,-1.2543505722835688,-2.540819221335679,-4.647485429650871,-1.3345767200570828,0.9255812056939695,-0.4046987615033014,-99.09592867138122,-64.34856137013581,19.232942114188933,-0.006732518336126647,7.81038788917332e-05,1.2986153323732224,-0.06732518336126647,0.000781038788917332,-4.039511001675988,0.0,0.0,-0.04686232733503992,-0.0,762.8810039758921
332,-1.2670337483043124,0.711089845026696,0.42201343524361923,-1.2775908638880482,-1.3109770599276325,-1.3115569774228073,-1.300712324926842,1.3103886437418057,-1.3107483171836425,1.3105471014443675,-0.2500860632823769,1.311138687264887,-1.3115365079381287,1.31003933097198,0.6747244642716791,0.9078146847917123,-0.054765002138463956,-0.468384617125587,-0.006612518846476933,0.01379381707202339,0.588871077277768,-0.026536361438752987,0.02592802079787182,0.010518180774719312,0.41824053351541424,0.002790129605145105,-0.005001775539743361,-0.0003114885116667007,-0.6974393769084755,0.558890787131607,-0.3691630524406993,0.25482944160672577,0.4160646108959292,-0.6326174682470118,-0.867743598060273,-2.352750871328236,-9.316965937393203,2.185624056921979,-2.572860452574911,-7.739488433582133,-1.8121435173111633,-1.6374482369926469,-4.7242754603036365,-1.844330738878076,0.41824053351541424,0.002790129605145105,-0.005001775539743361,-0.0003114885116667007,-0.6974393769084755,0.558890787131607,-0.3691630524406993,0.25482944160672577,0.4160646108959292,-0.6326174682470118,-0.867743598060273,-2.352750871328236,-9.316965937393203,2.185624056921979,-1.2462021864100745,0.8231515238505513,-0.5682129936723742,-90.67308317457092,-70.4613992567248,19.548789534180013,-0.0023857481351862164,0.00014893869379783986,1.289552431162658,-0.023857481351862164,0.0014893869379783986,-1.4314488811117299,0.0,0.0,-0.08936321627870392,-0.0,761.4495550947804
333,-1.3169985274597134,0.7751229388704824,0.5500236081333442,-1.287529389076955,-1.3112246430380086,-1.30996324779105,-1.3116027274534106,1.3089183128823394,-1.3100597107367484,1.304471518026163,-0.27790311307868093,1.295631169025593,-1.3099490369062758,1.3100044258743395,0.2075140572158221,0.34727589851339535,2.236037841578668,-0.1828095425729529,0.001427115238404574,0.001395912959672978,0.03583375006342411,0.0028342104637287986,-0.0013572092094532053,0.11320958155103972,-0.40845192055915636,-0.3914506519058992,0.010233100632522992,0.0026807094983967673,-0.7231251838898216,0.5272043087286767,-0.3719151520439648,0.24662665095715927,0.4562301035646582,-1.2697698699566469,1.4218676966829165,-7.399823888921394,0.08377923254102679,1.8213048978079551,-2.609859572019518,-7.739069537419428,-1.8030369928221235,-1.6504975348527444,-4.762970807990734,-1.8533459238421868,-0.40845192055915636,-0.3914506519058992,0.010233100632522992,0.0026807094983967673,-0.7231251838898216,0.5272043087286767,-0.3719151520439648,0.24662665095715927,0.4562301035646582,-1.2697698699566469,1.4218676966829165,-7.399823888921394,0.08377923254102679,1.8213048978079551,-1.163958033453132,0.8211117053053195,-0.5445006174882436,-83.21941894927703,-74.13388005832327,20.374944925661072,-0.0002782578665266877,0.002528938747373921,1.293326903180713,-0.002782578665266877,0.02528938747373921,-0.16695471991601263,0.0,0.0,-1.5173632484243527,-0.0,761.2826003748644
334,-1.2893991433264256,0.7867695950236572,0.47047142255455754,-1.2239618675063733,-1.3108898772839641,-1.3086439230964984,-1.3095611758887076,1.3063467450669948,-1.309830021919591,1.3099624136900383,-0.28748055184256915,1.283242679055822,-1.3099182069025175,1.306156660411238,0.3989248363859547,-0.07365900165296725,-2.667228885314325,1.2061267589294329,0.00243495792569007,-0.022889776987305738,0.0004998362601201147,0.07441428850851269,0.0018440413772891902,-0.005408664412993529,0.009970011194063148,-0.02380407937403082,-0.002168577430034975,-0.025811196438910635,-0.7038293146367818,0.5539592925585233,-0.33724003759593774,0.2898664435361034,-0.6753563113161088,0.6564456999384629,-3.1448707758327505,3.1803667298038265,-7.4795407995642105,-1.7392166366490969,-2.593957738370499,-7.776467241417248,-1.8117330760053687,-1.6634673235445967,-4.80185314419782,-1.8624045892222136,0.009970011194063148,-0.02380407937403082,-0.002168577430034975,-0.025811196438910635,-0.7038293146367818,0.5539592925585233,-0.33724003759593774,0.2898664435361034,-0.6753563113161088,0.6564456999384629,-3.1448707758327505,3.1803667298038265,-7.4795407995642105,-1.7392166366490969,-1.2321490415073881,0.7501092492962402,-0.6447380978457602,-87.38708960949701,-73.32467364019655,21.424911202146323,0.0023145952545655657,0.00319648351644386,1.2954774075642823,0.023145952545655657,0.0319648351644386,1.3887571527393394,0.0,0.0,-1.917890109866316,-0.0,762.6713575276037
335,-1.3141039598884505,0.8576435458381183,0.24642699168969523,-1.1424551003525478,-1.3108953755292443,-1.3107039721596414,-1.310298146881663,1.1883879564743973,-1.3106231211032737,1.3045352442124645,-0.46229715684974015,1.1246451343485493,-1.3096233944119116,1.3098198057906325,0.12001460791649532,1.2912584318131466,-2.0633610943387755,0.3577777099066269,0.0015880011549394652,0.0029533033978130455,0.006002283121474546,-1.8656429639008336,-0.006957885840461416,-0.06850242001111197,-2.876425596795718,-2.849242889347526,0.006183817687329571,-0.013191385086804619,-0.6440068668260062,0.5649258787252034,-0.28346417273394664,0.43100112506090643,0.8614609251646138,0.6711198055728547,-2.7819014394718056,1.8488966761182162,-5.083107889325704,-0.7107692276034654,-2.5847132549899077,-7.801882780863877,-1.815286922143386,-1.6763908898195465,-4.840862558102139,-1.8714810238329307,-2.876425596795718,-2.849242889347526,0.006183817687329571,-0.013191385086804619,-0.6440068668260062,0.5649258787252034,-0.28346417273394664,0.43100112506090643,0.8614609251646138,0.6711198055728547,-2.7819014394718056,1.8488966761182162,-5.083107889325704,-0.7107692276034654,-1.2864794769888492,0.6455198007688211,-0.9814988529135396,-88.77986934101868,-78.14453685692493,18.395792671485772,0.004160221739311076,0.004903082256108138,1.2897814647971104,0.04160221739311076,0.04903082256108138,2.496133043586646,0.0,0.0,-2.9418493536648826,-0.0,765.1674905711903
336,-1.3101373791645599,0.9294898344245681,0.011340000322035857,-0.9571215111549327,-1.3110259736918564,-1.3105061413316506,-1.3103322192710378,0.9747808082939529,-1.3114506300322268,1.3105990579430893,-0.7041486361581434,0.8305854854296195,-1.2985101596756712,1.3095836847519702,0.005822503807421931,0.22964947697084453,-2.562068516909537,2.8196903643043623,-0.0019366843551115497,-0.0017026390224039113,-0.007703191939497499,-2.726169656464916,-0.007386928496213824,-0.011587299268289261,-2.109039682424663,-2.5596166776621723,0.22147522843514666,-0.0004241362264993515,-0.5757093377006306,0.5687212415999173,-0.19147864434129055,0.5553835040749512,0.7072554173190123,0.39272386795903047,-4.256287827171442,1.7870218536625673,-10.541497414810257,3.817123032990799,-2.575778145721595,-7.854590267937928,-1.796201306978432,-1.6892697805481545,-4.880135509441829,-1.880462030367823,-2.109039682424663,-2.5596166776621723,0.22147522843514666,-0.0004241362264993515,-0.5757093377006306,0.5687212415999173,-0.19147864434129055,0.5553835040749512,0.7072554173190123,0.39272386795903047,-4.256287827171442,1.7870218536625673,-10.541497414810257,3.817123032990799,-1.331738686298282,0.4483734730074188,-1.3005065469821544,-83.70745277172097,-75.91058531212407,15.405241062251884,0.013874923876606382,0.008156704672052761,1.2939693576260027,0.13874923876606382,0.08156704672052761,8.32495432596383,0.0,0.0,-4.894022803231657,-0.0,773.4924448971542
