,POS_1,POS_2,POS_3,POS_4,POS_5,POS_6,POS_7,POS_8,POS_9,POS_10,POS_11,POS_12,POS_13,POS_14,VEL_1,VEL_2,VEL_3,VEL_4,VEL_5,VEL_6,VEL_7,VEL_8,VEL_9,VEL_10,VEL_11,VEL_12,VEL_13,VEL_14,qw,qx,qy,qz,angular_vel_r,angular_vel_p,angular_vel_y,linear_acc_x,linear_acc_y,linear_acc_z,linear_vel_x,linear_vel_y,linear_vel_z,linear_pos_x,linear_pos_y,linear_pos_z,Motion_vec_1,Motion_vec_2,Motion_vec_3,Motion_vec_4,Motion_vec_5,Motion_vec_6,Motion_vec_7,Motion_vec_8,Motion_vec_9,Motion_vec_10,Motion_vec_11,Motion_vec_12,Motion_vec_13,Motion_vec_14,head_roll,head_pitch,head_yaw,com_roll,com_pitch,com_yaw,x_disp,y_disp,origin_disp,x_vel,y_vel,reward_forward,reward_healthy,reward_ctrl,reward_side,reward_unhealthy,reward_total
512,-1.3119789366554286,-1.3117932324450754,-1.2594901658395918,0.6778205308923079,0.2057933678313374,1.2475936310512379,1.0622492311752207,1.2880138797862815,1.3112690549901418,1.1037246216320538,-1.3128765341380926,0.6085020535747419,-1.3123747033127295,-1.2335084280515116,0.0007841950674687263,-0.0009515673226901259,-0.13978010108980565,6.848501779346104,3.1729528323038663,-0.5448528792231406,-3.9956805650242724,-0.17372435682173437,-0.003445213533844128,2.1995595134149983,0.015750766171376433,-0.38907216519608945,-0.004186853102978844,0.06103123435742738,0.6762586320289522,0.45514107289948247,0.2848831646019487,0.5043435821864074,1.3405594944800685,-4.924589643947369,-2.392515995194733,-3.1510406427432214,33.03685290229171,8.965886616080901,-8.754566322535977,7.321045347627774,12.576623999992306,-13.22333679713788,9.778436327291036,16.579918459119916,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0232976957281494,0.6405053361406897,1.1339201321006906,61.602625604220684,26.042727435246064,34.398751138009295,0.007146055006920449,0.0020256087924025445,11.147899877526173,0.07146055006920449,0.020256087924025445,4.287633004152269,0.0,-0.0,-1.2153652754415267,-0.0,4274.287463819659
513,-1.3119926122463073,-1.3121903255132963,-1.280625362751749,0.9261278042123965,0.3676352206773427,1.2467777875370751,0.7235427206121425,1.3103714966589823,1.310931512671572,1.2376713581501397,-1.3124565535901278,0.5559471834494016,-1.3119198289344427,-1.2281145741258008,6.237520538197309e-05,6.237289667446725e-05,-0.40218575586340305,-0.4951621866835685,0.6338065440786046,0.6558595299877072,-2.7827899678800385,-0.00715991385565694,0.0028130649587770865,0.6461929295026949,0.006676315810451252,-0.4481421059823078,-0.003096116564243776,0.056993660980550406,0.7253313883650487,0.48299130694596715,0.28072795654117433,0.4022506542981304,0.24239388411164475,0.7717900706550755,-1.0869179474916772,0.9089394611979109,9.477680878506069,2.333795971035355,-8.750021625229989,7.368433752020305,12.58829297984748,-13.267086905264032,9.815278496051137,16.642859924019156,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0654446007903025,0.6192659811600907,0.8873364419253509,55.55912181778032,24.82076486706161,31.823902180959678,0.00019342307141556603,0.0029651024712580853,11.140779982412356,0.0019342307141556603,0.029651024712580853,0.11605384284933962,0.0,-0.0,-1.7790614827548512,-0.0,4272.624456179753
514,-1.3119998557004018,-1.3053845053859263,-1.2995134366257683,0.8513218979814162,0.32932476896018437,1.3152513406100337,0.5010120703908605,1.311481750902849,1.0237676725034133,1.2318052812781646,-1.310934558199293,0.44831656162670974,-1.310639867983,-1.222310174545233,-0.00031707974713169717,-0.0837501066009586,0.5548844413949792,0.12583035461895065,-0.623953859868528,-0.1073659949454898,-1.6711596659961987,0.010098680957615522,-4.38664999826517,-0.6532950406824706,0.002385852751508857,-1.4481843838010073,0.00383030852861184,0.06109566479249872,0.7285871356853507,0.43237030525775605,0.4166794859163953,0.3295374195164789,0.3476566243667504,1.28977869184609,-3.381496653712111,-7.127909881396046,14.845225008393262,3.5974033203025786,-8.785661174636969,7.442659877062272,12.606279996448993,-13.311015211137217,9.852491795436448,16.7058913240014,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9525919416152773,0.9180221576126252,0.7260320296625173,45.150664132730974,31.695624871673775,34.37393198984321,0.003910605184225702,0.005540858103933011,11.144963693179145,0.03910605184225702,0.05540858103933011,2.346363110535421,0.0,-0.0,-3.3245148623598064,-0.0,4271.646304427928
515,-1.3119994583435985,-1.281231639726321,-1.2544743235149598,0.9118715042437221,0.5172836339641087,1.3116195851600563,0.3486822450559599,1.3095795398186671,0.5838980887054117,1.1012365378872897,-1.311014643302546,0.2865062979535019,-1.309468072977442,-1.2150801656797932,7.340874602666218e-05,0.6085300662111234,0.343770457559941,0.9245507629027122,3.300801911767531,-0.003926805023102409,-1.0631214136466125,0.07072958600517884,-4.3948301818601685,-1.5788596671740587,-0.0005794473097378705,-1.55602965887129,0.006790266819544057,0.06182517936368047,0.7581820035773987,0.31015636453741313,0.5435600905228872,0.18304509547935774,-0.18105522998272483,1.1788135048273372,-3.994338740421601,-4.6957018655234455,12.167333903812459,4.818133506900199,-8.809139683964586,7.503496546581334,12.630370663983495,-13.35506090955704,9.890009278169355,16.769043177321315,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67571187337935,1.1842091572399904,0.39878512428313884,35.82572446607294,40.08656910671978,35.45100467042448,0.01860221597870826,0.008579832575770718,11.162021677773575,0.18602215978708259,0.08579832575770718,11.161329587224955,0.0,-0.0,-5.1478995454624314,-0.0,4277.659734469691
516,-1.3119993337067637,-1.2047183032619748,-0.8328537502144757,1.0177804461412439,0.9016055911548491,1.31146611976601,0.30453024080082003,1.3013740141473726,0.09964662884678267,0.947073711437094,-1.3111148589150077,0.15049309989575,-1.3090092479875017,-1.2506394837093677,0.00014420872127973242,0.8136474305394906,6.93491477016913,1.0114228294852636,4.0923528953876716,0.002950072522570839,0.0817432329186943,0.015022005224659532,-5.462018798986425,-1.4754710780306068,0.0012832099066873695,-1.2310964141645253,0.00919087595201655,-0.6617750498848235,0.7895018240261905,0.025138935632969765,0.6128505319356818,0.02165939243633693,-4.114840461378421,-0.3091098687324105,-5.915554877774429,-17.08180422355871,10.999889231286307,9.33098911182532,-8.89454870508238,7.5584959927377655,12.677025609542621,-13.399533653082452,9.927801758133043,16.832428305369028,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.054132279065824476,1.3196658961516348,0.04663969441181507,24.908304087834527,46.36839872835231,31.71974530156441,0.0377505511726266,0.005461199865893884,11.21588111996156,0.377505511726266,0.05461199865893884,22.65033070357596,0.0,-0.0,-3.2767199195363306,-0.0,4297.033345253731
517,-1.3105575690503608,-1.148460719946805,-0.28047460603980257,1.3452302536934122,1.3594921908723623,1.3106280924794675,0.21723422327665645,1.3105384367642399,-0.6355270809909598,0.8735213395745867,-1.3113192494480115,-0.22957518902206972,-1.3106179301557477,-0.81294899532831,0.0027572000092882546,0.34959919555078567,5.3042175764010615,-0.3420044424597258,0.04905452780409658,-0.01314239305892571,-0.6132959502573183,-0.17552974790564993,-9.448422757662149,0.015242950626306248,-0.02453827252991669,-5.798926366279957,0.014064061521875181,7.848558276291414,0.8591514896346287,-0.17592276912174143,0.4766701560241841,0.06079029132202788,-4.8019377055932475,-0.9881153000228797,0.6977231647781872,4.9750047665492545,2.255324990306615,-2.14459848153446,-8.869673681249633,7.569772617689299,12.666302617134948,-13.4438820214887,9.96565062122149,16.895759818454703,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.3693551168103294,1.0007832529993528,0.1276310352791433,20.843911269183348,42.257262365997974,38.577408274549896,0.05093514270832422,0.0009123063165531464,11.272464840666169,0.5093514270832422,0.009123063165531464,30.561085624994533,0.0,-0.0,-0.5473837899318879,-0.0,4327.047047088794
518,-1.3118517424946725,-1.1674643479967737,0.44000436908018475,1.3104254988355153,1.3130232030061708,1.3103345357591445,0.4470894541692138,1.2667668470802484,-1.3716448497866562,1.0121847911444168,-1.3102034077092783,-0.9682598830654869,-1.271191328540859,-0.3292858404046966,-0.0031424742839731975,-0.5810948264153531,9.018457483984923,-0.010300001989311022,-0.08141788482298394,0.013454716175642532,4.294645296713157,0.10721117820714071,1.5428945096328186,2.8862764920544257,-0.004272868689191255,-8.470420859011648,0.4911431478129878,2.601154636559071,0.8400030880912334,-0.2962448524769555,0.4394640715523591,0.11621157082116057,-2.066786857628239,4.515706342830136,-5.109113401738039,-4.529372666715439,-4.563998626723625,-6.103526396902236,-8.89232054458321,7.546952624555681,12.635784985150435,-13.488343624211614,10.003385384344268,16.958938743380457,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.6262601362433762,0.9290248489494283,0.2456706793957817,15.187290159218215,46.52150013096121,36.95169392645758,0.06141646248897814,-0.011723766134871416,11.313086157916477,0.6141646248897814,-0.11723766134871416,36.849877493386884,0.0,-0.0,-7.034259680922849,-0.0,4356.862664901258
519,-1.2624207678650534,-1.2526217134464903,0.9764818051130741,1.3102513028719054,1.3116902415427178,1.3107058530522364,1.0322193894207394,1.3166002086680417,-1.3139893563061624,0.7472515939723566,-1.310803461469781,-1.3247883264792555,-1.2048500985862518,-0.19142104097965143,1.0131090455209442,-0.7673689588860036,3.9189276223317586,-0.05171659735327348,-0.0018168249804761116,0.006104879603153965,5.972151849363955,-0.08190991747923551,0.08916574140757555,-6.280457680595854,0.0014048522886074602,0.49377802589590114,0.9596105656285217,0.5847131950945638,0.7593231789687896,-0.3868558137671011,0.521929135053626,0.036889933823459786,-1.6877059530580456,1.611654066836641,-1.5520723225454305,-19.64005595150546,1.1900262552745347,33.23118688956486,-8.990520824340738,7.552902755832053,12.80194091959826,-13.533296228333318,10.041149898123429,17.022948447978447,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.8424492004255474,1.1365960310200658,0.08033456948907297,41.972336123170294,104.70633105460324,-6.663522047672269,0.055162185578277345,0.00254958887868445,11.320518537220595,0.5516218557827735,0.0254958887868445,33.09731134696641,0.0,-0.0,-1.52975332721067,-0.0,4388.430222921013
520,-1.2878931213609326,-1.266038209454694,1.3189554993610977,1.1994409903531191,1.316060635473934,1.12331085851871,1.3279592153901068,1.310451436541104,-1.3110372491550992,0.28797277044743746,-1.3113824926539976,-1.3099210431570152,-1.1398090575430688,-0.1683979486624206,-0.3654482260451477,-0.5963830703720253,0.6668131677962991,0.5424994724136315,0.5762480614985718,-1.3286117176722685,-0.3048507035740633,-0.0033183247227433635,-0.0014507414931379334,-2.619026951607835,0.008706395433555733,0.013135182926789654,0.4091210251405352,0.043046764468904486,0.7513718172522111,-0.4315543381768052,0.4975644291699769,0.04038420810966153,-1.4147141605539972,0.6813632731173357,1.2454194673652685,11.217970258806101,5.227026120802364,-16.208777497427718,-8.934430973046707,7.5790378864360655,12.72089703211112,-13.577968383198552,10.07904508755561,17.086552933139004,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9426060505651992,1.0867860660677457,0.08820766133940604,26.68422267818058,107.52903684730465,-11.664618068391214,0.030062215200901576,0.004250492970434061,11.320561876739665,0.30062215200901576,0.04250492970434061,18.037329120540946,0.0,-0.0,-2.5502957822604366,-0.0,4403.917256259294
521,-0.9404742539526839,-1.189357106326905,1.294314230520106,1.3289852865203382,1.3125996302519958,1.1899466888565144,1.0468716223007264,1.3077194773896093,-1.2824311616046855,0.10536896141223118,-1.3113866353675063,-1.3095977106151273,-1.1001715392805171,-0.17481111183134515,6.54294209108881,1.3549494388290353,-0.679737675038023,-0.45247629686078983,-0.01965876043888091,1.9948618820608508,-4.253400080340603,0.0856997551191027,0.49949569378849373,-1.273102977650226,0.0023549875260059456,0.004434044874789017,0.30171827407775803,-0.10304428310373617,0.8047248137490834,-0.47086668413113325,0.33787243324524435,0.12862643105051405,-1.5116922315543397,-8.837989751762958,-0.1598887040154695,-11.921390572267558,2.0449394539928587,8.881344060971216,-8.994037925908044,7.589262583706029,12.765303752415976,-13.62293857282809,10.116991400474138,17.150379451901085,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0082593759547136,0.7234808921016767,0.27542574039100165,18.675012783729926,106.8511561938124,-4.32161733930256,0.011479694906398663,-0.0002159448228863936,11.327698574652478,0.11479694906398663,-0.002159448228863936,6.887816943839198,0.0,-0.0,-0.12956689373183616,-0.0,4410.675506309401
