,POS_1,POS_2,POS_3,POS_4,POS_5,POS_6,POS_7,POS_8,POS_9,POS_10,POS_11,POS_12,POS_13,POS_14,VEL_1,VEL_2,VEL_3,VEL_4,VEL_5,VEL_6,VEL_7,VEL_8,VEL_9,VEL_10,VEL_11,VEL_12,VEL_13,VEL_14,qw,qx,qy,qz,angular_vel_r,angular_vel_p,angular_vel_y,linear_acc_x,linear_acc_y,linear_acc_z,Motion_vec_1,Motion_vec_2,Motion_vec_3,Motion_vec_4,Motion_vec_5,Motion_vec_6,Motion_vec_7,Motion_vec_8,Motion_vec_9,Motion_vec_10,Motion_vec_11,Motion_vec_12,Motion_vec_13,Motion_vec_14,head_roll,head_pitch,head_yaw,com_roll,com_pitch,com_yaw,x_disp,y_disp,origin_disp,x_vel,y_vel,reward_forward,reward_healthy,reward_ctrl,reward_side,reward_unhealthy
1107,-1.3046666874278858,-0.26524778020633827,-1.204568166239614,-0.7586433786038679,-0.38718723283065365,0.8165003654281117,0.9742524936383048,-0.07582134150717867,-1.2405224513958422,-0.6000019346413509,-0.6142251465811672,-0.02771731994639665,0.43165331918130684,1.3068676588116124,0.08680145244707976,0.2951834310629988,0.6932473973983972,3.783618870228188,3.2755426832322696,-5.126905230719595,0.42741693817527127,-2.8698248350150584,1.003843392432152,-0.3956046781151488,1.079362319276092,-3.8481379721760396,2.950306059047953,-0.05188001519351733,-0.17150389639414823,0.3758693035325341,-0.7248140444899412,0.5513195816345784,5.918244756938485,-0.31400072179356053,-5.650469216917303,-8.854739600539649,-8.871864120026261,-5.485215837792197,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0670719312215036,2.0577065351212025,-1.5651654582218888,-104.09423786631558,-16.592456922177853,17.06334581316569,0.006880370049058726,0.029747301044322105,10.703287462262955,0.06880370049058726,0.29747301044322105,4.128222029435236,0.0,-0.0,-17.84838062659326,-0.0
1108,-1.068694446627638,-0.2858840352317967,-1.0302458332480435,-0.2956016960187291,-0.07194078561759669,0.3913638830450235,0.7393722153022484,-0.2425496123966708,-1.0253457667639632,-0.7007059928794702,-0.5397972315801229,-0.32282641774880244,0.6119037049498642,1.3011519642625191,3.9411526922182207,-0.7100782397438251,3.1203247697619556,4.996553860156366,2.795249600023689,-1.6204739155176215,-4.803644712199375,-0.5166099164517584,1.9310759657653898,-0.3169508154640145,-0.21760452450379458,-1.741539032423254,0.7924316976392994,-0.0695744085794098,-0.2528063673764527,0.581944254289519,-0.4593655724095569,0.6216213448701533,3.0334599076363333,-7.2031577911135045,-0.5485631875033837,4.124653020647193,-9.1479557818866,-6.446433188694159,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.5821588967807805,1.248898536080393,-1.6900308473977144,-126.48987976010018,-24.014417334318875,11.177394418176522,0.011820116184384943,0.024888209376130677,10.777425193685014,0.11820116184384943,0.24888209376130677,7.092069710630966,0.0,-0.0,-14.932925625678406,-0.0
1109,-0.825811116970193,-0.34126523948022525,-0.7650120670133828,-0.009837737964218767,0.1718405406466142,0.3404632876310607,0.239764857451813,-0.22616255670449828,-0.7951750278727718,-0.7639019787878124,-0.734675944765779,-0.3878342504022105,0.7766947083183172,1.3107717105342136,1.2847935101590884,-0.4580684479608072,2.0968537858540164,1.197876027584953,2.7807822394379427,-0.5570632773656803,-4.509814630315163,0.44337121554397574,2.832093373138482,-1.2530033146713286,-2.903641792471724,-0.17030877574913614,2.3961861093647574,-0.028609650626741187,-0.36988894221705465,0.7202722519275974,-0.3002966918362591,0.5041943577638438,-0.32912373596804567,-3.6264477533946704,-1.3960528883227674,2.3247000887991436,0.33538332013313843,-1.977940969053479,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.8480672165995877,0.7704981969674513,-1.2936567539346326,-127.4910784012445,-28.296311601297813,11.111518619956087,-0.002960736784789475,0.011741831688256488,10.810160583394092,-0.02960736784789475,0.11741831688256488,-1.776442070873685,0.0,-0.0,-7.045099012953893,-0.0
1110,-0.7522019213606901,-0.3803719129548357,-0.5246457516571695,0.01641946268400405,0.5267114272885742,0.25607393886794694,-0.19192815149458953,-0.21683936368227658,-0.5115096373951006,-0.8886582839994597,-0.8804618748653015,-0.36095995805193914,0.9282653522996868,1.3096090365020354,0.4184786079310979,-0.23318414998631942,2.693255759364156,-0.1569182737745422,4.005199600826655,-1.0757291036191239,-3.7341993879664295,-0.3762438397814168,2.8296290236743316,-1.1764622920950953,-0.4734301808294137,0.5461209954867315,0.8320003746030443,-0.0002564845137885508,-0.2975349996243519,0.8543636072831579,-0.21525748431735317,0.36769547997495333,-3.125316572156575,-3.927100310680675,-1.4756172050575709,1.2399982868927149,-14.60295224248169,-9.733167329397592,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-2.270676262909287,0.5720984085538042,-0.977238954516295,-134.53851555799775,-30.588739932971755,12.499449765304737,-0.0012339332149888804,0.001192746391239341,10.826820535301078,-0.012339332149888804,0.01192746391239341,-0.7403599289933283,0.0,-0.0,-0.7156478347436046,-0.0
1111,-0.7159669888141614,-0.4162825096669989,-0.3172723289001849,0.03758202850519398,0.8129070178895447,0.22047282234746554,-0.5753161430501224,-0.15258194816674134,-0.20357701001721598,-1.0812557328904362,-0.9812408067809373,-0.22252121360290067,0.9750987348822446,1.3100101566439597,0.2995370982876256,0.012848629502624616,1.129599851824261,0.7242601645683103,2.018345868361638,0.14262360206999536,-4.031045152748036,1.0504523891594413,3.296389064892618,-2.602170732257098,-1.2583345692522885,1.8832602969028582,0.1628799761298331,8.300548634882833e-05,-0.24910651062507147,0.9213481633199662,-0.1663909240682657,0.2477449670504622,0.21976567276858755,-1.5830524314055512,-0.3321002406971223,0.2680112021452234,2.6145644357559217,-1.039506218998116,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-2.509703521892296,0.45324005058011774,-0.6748441480549286,-138.68215538748595,-32.29511451141962,11.440190116919263,-0.0021132212732091205,-0.0018919695063621678,10.823797584000767,-0.021132212732091205,-0.018919695063621678,-1.2679327639254723,0.0,-0.0,-1.1351817038173007,-0.0
1112,-0.6278794660108064,-0.3692891495476979,-0.08915513932838844,0.120231142157048,0.9872458141130586,0.2257277385429688,-0.9948751982563611,-0.10665741175439081,0.12272273064209537,-1.3232599278779797,-1.1294960678320878,0.0014078754589910841,0.9672862253774062,1.3095492344118316,1.2084815560128412,0.8183172112918411,3.036027245666003,0.8502463992933307,1.4040771241897614,-0.048611183987253864,-4.581610633941434,-0.012217536959824665,2.800537793721606,-1.0228822055351465,-2.080026033241584,2.277048795922475,-0.49987643848988966,0.0034234198574155427,-0.29228459713834887,0.9416657485123114,-0.10294170321660695,0.13129485173945457,1.0796928418098615,-3.126922335005116,-0.5694943876650602,-2.5062069109538765,2.318188230082317,1.988748799277563,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-2.509282955694613,0.2743116246074527,-0.3498650494198762,-136.81462425201838,-31.326697746127998,8.338041654210292,-0.00222883824625697,-0.008727714414104248,10.811545878619716,-0.0222883824625697,-0.08727714414104248,-1.337302947754182,0.0,-0.0,-5.236628648462549,-0.0
1113,-0.43747508733935575,-0.2705063144612851,0.17667465110509095,0.23445515774034303,1.0796849154207562,0.2151533639003524,-1.3309911600242414,-0.1463517323997196,0.27730512148443204,-1.3114414254111222,-1.3286196468034905,0.19413975652041943,0.9151909653852034,1.309577176674541,2.203387375228583,1.2538716428368004,1.7883528496143808,1.7635085415180058,-0.6210321121416121,-0.28812897313232244,0.4406699026714536,-0.03400974940532221,-0.5410059607693192,-0.5641057006252413,0.3869554998097476,1.3709180354780115,-0.6996009974491979,-0.006094496235429024,-0.38074961989347667,0.9245398869271668,0.00019911614863181632,-0.015990146479448464,0.6839613804591136,-3.0464715096607904,-1.9328726977355846,1.821585033544319,-5.374898700005435,-9.785903824790129,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-2.360025966692176,-0.0005082736697501126,0.04081723399531675,-130.47969285391946,-28.730569896750882,9.109094196499605,-0.002376359002301598,-0.017388919647790102,10.797117186063618,-0.02376359002301598,-0.17388919647790102,-1.4258154013809587,0.0,-0.0,-10.433351788674061,-0.0
1114,-0.09840814948275971,-0.15606875364144523,0.2440118770917391,0.36756437656365276,0.9506496815051958,0.08440846665088181,-1.311722196023559,-0.24085749652841523,0.14954181443324305,-1.3098651014022014,-1.3092472826853943,0.7023582048062783,0.9733239648151382,1.3096847510943237,4.246328033051438,1.1916202939227973,-0.03578188971300125,1.2595675055462772,-1.5265165377376626,-1.7807400788571863,0.028446109358678015,-1.3063576332268303,-1.610288770922172,0.005169877443363578,0.13771806457929014,7.537552427582046,1.0451774684101496,-0.0022220850086794148,-0.43311139979912683,0.8833948285818879,0.11612315813770444,-0.13617453632358525,0.9055714594720407,-3.3928959811927517,-1.1915968439885498,-2.0534810612652676,-8.152573249161748,-5.826667198767294,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-2.2009970901701545,-0.28932332960647855,0.3392817667776262,-129.00139493407553,-26.05235606249498,8.969399722000315,0.0038098093934273436,-0.008549220547041658,10.803066000029535,0.038098093934273436,-0.08549220547041658,2.285885636056406,0.0,-0.0,-5.129532328224995,-0.0
1115,0.15724254157064393,-0.02481168600396623,0.2990724941175717,0.5003553344847739,0.6560740244470099,0.017158955258562078,-1.3100856658493363,-0.3827774146767001,0.015034438248335686,-1.233047962826527,-1.2989499892132905,1.2350136585898386,0.9637779813317594,1.3099298946854738,1.3603979992121884,0.8813801659608096,1.0751143341349854,0.09081817239205361,-4.22845405082627,0.5186346545720266,-0.012337841654767695,-1.76023838291428,-1.114049613351,0.5647262488832939,0.6316039747581543,3.719235630515679,-0.6189106567053775,-0.004023326351565827,-0.45615503389455236,0.8460142833778708,0.2152642063937541,-0.17275340465228242,-1.6830916417980024,-0.4213566258144073,0.09890953628211258,-1.466083762935309,-3.3418248349671296,-5.670047694747937,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-2.0860421252705312,-0.5307832402159735,0.425963114889407,-124.29033997896045,-23.86264192640956,11.534109017736673,0.008472771845816851,-0.010766051574491176,10.807789508156624,0.08472771845816851,-0.10766051574491176,5.083663107490111,0.0,-0.0,-6.459630944694705,-0.0
1116,0.22234443938856155,0.06005342531754795,0.3642425043544045,0.5179857967270896,0.3300591783949412,0.0961261453659272,-1.3105049308390095,-0.5809502088860002,0.025986862905687736,-1.3176036023956776,-1.2137052569794722,1.3120382798683736,0.8434765701112936,1.309305721897067,0.1958998788200947,0.9491926000426905,0.32113216462049327,0.4812003960016932,-2.578658731004019,0.8526181982091527,-0.009994750974083281,-2.222355585285993,0.4876098227693282,-0.6206728720800556,0.9126507117151935,-0.11223907964475205,-1.9801541038587613,-0.003621703041869728,-0.34074676713975605,0.8954967287415598,0.22408379565088654,-0.1782237414702712,-2.4294723017861846,-0.2594726340509746,0.11137792868870688,-2.0528588748550636,-6.330907919192108,-6.69486428446962,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-2.3299747348833053,-0.583039072735686,0.4637167300048831,-130.57396212580272,-24.752713858427025,13.215403763370222,0.003532650898582901,0.004274789381996547,10.805723734192181,0.03532650898582901,0.042747893819965466,2.1195905391497405,0.0,-0.0,-2.564873629197928,-0.0
