,POS_1,POS_2,POS_3,POS_4,POS_5,POS_6,POS_7,POS_8,POS_9,POS_10,POS_11,POS_12,POS_13,POS_14,VEL_1,VEL_2,VEL_3,VEL_4,VEL_5,VEL_6,VEL_7,VEL_8,VEL_9,VEL_10,VEL_11,VEL_12,VEL_13,VEL_14,qw,qx,qy,qz,angular_vel_r,angular_vel_p,angular_vel_y,linear_acc_x,linear_acc_y,linear_acc_z,Motion_vec_1,Motion_vec_2,Motion_vec_3,Motion_vec_4,Motion_vec_5,Motion_vec_6,Motion_vec_7,Motion_vec_8,Motion_vec_9,Motion_vec_10,Motion_vec_11,Motion_vec_12,Motion_vec_13,Motion_vec_14,head_roll,head_pitch,head_yaw,com_roll,com_pitch,com_yaw,x_disp,y_disp,origin_disp,x_vel,y_vel,reward_forward,reward_healthy,reward_ctrl,reward_side,reward_unhealthy
2632,1.3096085976011804,0.28691780597442934,0.7612145733377813,0.011544276310851264,-1.3114250375856666,-1.1894665700942366,-1.3101064351436706,-1.0715326039820703,-1.111058604626507,1.3097647947417943,-0.20817528801851037,1.3043688622143672,-0.06539264616595455,-0.2765375789741347,-0.00016925823899285324,0.9089485456526998,-3.505014592430818,0.936773597393744,0.0031724483268646846,-2.0583179554931137,-0.010995882078406495,4.326796039642896,1.4648328791821417,-0.0075045329919359045,0.21164007695264095,-0.15503757693022954,-0.1389297652359004,-0.1282870477401256,0.7549252012104455,0.5459955022111588,-0.3038447692976178,-0.19913615521303601,-1.738916855643089,2.4582795654163423,0.0705475200888418,8.111506064638109,12.757702814040915,5.485590544975789,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.190973509693565,-0.6627729895702787,-0.43437333223530894,27.298418480915373,8.615167722893768,-19.79923298646882,0.0026534225960386237,0.005094008561965957,15.233714957208896,0.026534225960386237,0.05094008561965957,1.5920535576231742,0.0,-0.0,-3.056405137179574,-0.0
2633,1.3101395786374241,0.34284764812616625,0.4682820981101233,-0.01990647151785607,-1.311352656625781,-1.3128368215373558,-1.3079659401052397,-0.5455271318774979,-0.9127617874593457,1.309187291176573,-0.1961657670917063,1.309830731306836,-0.09367389320164571,-0.29396422734091554,0.0004878929876915357,0.1334308666857652,-2.5835263728271065,-1.3327734534967912,0.0014654582185698569,-0.7693941189000474,0.020971230821416456,5.978198316507464,2.266479640087453,-0.001740243431220906,0.21730228089362186,-0.015656963526006963,-0.4347884252736266,-0.20589792683023647,0.7741529830545293,0.5553640145716464,-0.22654959345241182,-0.20231967737515058,0.5463570169698332,0.6912626668637153,-1.3886904131011937,4.501895739369077,-3.130421096843561,0.03950292387122539,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.2027131659403065,-0.4906226756405878,-0.4381496339757839,29.071694173912913,5.702119986970684,-18.905673639534612,0.0072867423446378865,-0.002153570697938978,15.254718898188086,0.07286742344637887,-0.02153570697938978,4.372045406782732,0.0,-0.0,-1.2921424187633868,-0.0
2634,1.3099304052857805,0.31338309822460303,0.26309472679937435,-0.34836459401018793,-1.3108332110574366,-1.2601894553827515,-1.309857269953153,0.1000948816963118,-0.6685159710834108,1.3108071752689303,-0.10939946023044755,1.309985419079063,-0.1436984822790041,-0.31156953872627763,-0.00048386336059608713,-0.3925328668307424,-1.5369726734364113,-4.159677633689653,0.008758713679890083,0.6179687825872473,0.006117528679714924,7.005496866635472,2.1291231081593867,0.0030955236151444937,1.114267824154125,0.003736468959621905,-0.4867968885948425,-0.1371167212918082,0.6889839300137439,0.643668916917809,-0.18885971944767038,-0.27445122689982343,2.904598457052276,-1.7357047820058207,-1.3424794455682276,2.1342189670049883,26.53964476239377,11.067563739097096,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.4399716859809446,-0.42250393250180224,-0.6139833469214133,35.05809525716867,2.205341309295589,-20.045833602436318,0.020797642483344703,-0.005656459114536716,15.307308824617559,0.20797642483344703,-0.05656459114536716,12.478585490006822,0.0,-0.0,-3.3938754687220296,-0.0
2635,1.3095625755312084,0.32301594334300515,0.15618189923711398,-0.5706683479080565,-1.3104158513710258,-1.3040118569422718,-1.2788174665842522,0.8853151012843085,-0.46185630640039715,1.3097446446634828,-0.040187995847387574,1.2857351468786646,-0.1515314537789878,-0.322792144792258,0.0003054541844465261,0.4795385275004638,-0.3571749681493246,-0.9538774104306631,-3.329082741849055e-05,-1.2551556474615506,0.35913131967389444,8.590067824552023,2.2247950578119187,-0.0064324416529550725,0.6772865828927442,-0.43636613440071725,0.16939745096081268,-0.1063519300501677,0.6035787931000277,0.6269818900356682,-0.33581915816808944,-0.360294106383231,-0.09558305634153608,-4.76153512812143,1.7032651095615734,-5.258522581924819,12.047674668227357,4.46355234366864,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.4513617079846048,-0.7773670575159088,-0.8340226056408184,36.75636369094452,-9.226154734516099,-19.18001081415836,0.025865590674925443,-0.001227610380766908,15.366858680264093,0.2586559067492544,-0.012276103807669081,15.519354404955266,0.0,-0.0,-0.7365662284601449,-0.0
2636,1.1686928706818656,0.3561152328219096,0.07804777468285863,-0.7451116396096799,-1.2592523426893212,-1.2904114049981796,-1.0618606918283144,1.340014016456277,-0.3152957310861018,1.3110128678151935,0.09735839517215268,1.2725713444824172,-0.1915179966025997,-0.32948840016768605,-2.331584271365688,0.17691548359914758,-0.7106291389345862,-2.5944252343544387,0.43062000948770046,0.179790442253839,3.4235402590047213,-0.9513050485979282,0.5359245189464138,0.003781134099379751,1.6905502004194477,0.23305591735142886,-0.866354553503335,-0.03624664603660407,0.6377685343518149,0.5559867639558249,-0.3985357003297926,-0.3539764264175083,-1.582623044194855,3.82116362622658,1.9542134332080274,-10.081269274028214,16.149209676782444,-4.522029971956326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.2692937351500093,-0.9098397668013901,-0.8081128716910068,32.04838044719597,-14.338792922652008,-16.970289087373768,0.023904199219346722,0.007455235481523381,15.391022374791666,0.23904199219346722,0.07455235481523381,14.342519531608033,0.0,-0.0,-4.473141288914029,-0.0
2637,0.9826740431524766,0.3849439181063588,-0.1328872899456582,-0.882562039597038,-1.3124221431801426,-1.3120962127668725,-0.814015152139482,1.3117603342885662,-0.21402631120968735,1.309815878626729,0.19132139568702744,1.3129195674426781,-0.3179846276160302,-0.3344199426819153,-1.2732925649243891,0.0718102290742588,-2.892974027895818,-1.2398068624566154,0.6543025741185707,0.09391308442305554,1.610697727321741,0.005634543928990807,1.3844111547024085,0.04168458792124616,0.3231143257059766,0.2596814950474105,-1.4826287801148381,-0.03653091611079933,0.8182632430541741,0.4990807003177527,-0.20329646534104445,-0.20008564870236095,-2.4374520726695637,4.148127947514203,1.6779854168907862,22.126969824669033,40.53005608758726,47.77016630541399,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0633971226861312,-0.4331661716397523,-0.42632484683421495,22.991502434857914,-1.987008075942944,-8.06068839508005,0.017565169250373103,0.013121388538534173,15.390855651134496,0.17565169250373103,0.13121388538534173,10.539101550223862,0.0,-0.0,-7.872833123120504,-0.0
2638,0.9407896702981305,0.38001228755624356,-0.1918527976382553,-0.9855405151216025,-1.3136097085525282,-1.3106678213759386,-0.7617607491487467,1.3109052364997595,-0.044439765441701785,1.3097875503545033,0.1982464583291944,1.3090119508771207,-0.4351139722918423,-0.33484518195106727,-0.1878997404196183,0.23549019200451865,-0.40535896643685815,0.06029657905169766,0.07512684237141357,-0.004659658627820432,0.33612049489888035,-0.009387490601174418,1.4091356834941875,-0.0056675836814532084,-0.6178180232448924,-0.010059459984894546,-1.0279464747283629,-0.004819014399410696,0.8400720924415104,0.4924927720845006,-0.18680099276894563,-0.12975029112107292,-0.7347098913255358,0.7545627685506573,0.36879522589589864,0.7353050069358962,4.913082978707342,2.8638607925385275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.041101371993165,-0.3948865463310118,-0.2742846469216494,24.019027849544823,-1.6896149411715724,-3.0659076000178223,0.009350674695527417,-0.0029549448972243653,15.394423652353368,0.09350674695527417,-0.029549448972243653,5.61040481731645,0.0,-0.0,-1.7729669383346192,-0.0
2639,0.8608760286881492,0.4086453071592715,-0.33416130522847703,-1.0913425582319638,-1.3111289546995797,-0.9959620541461652,-0.7200979807493288,1.3110725645303105,0.10521716700362013,1.308890055351738,0.07780337683650668,1.293448230947752,-0.5390718626719155,-0.33619944594855905,-1.244775139535599,0.31629955195783915,-2.145223210238407,-1.8180919331360026,0.00642468133503716,5.433248345443897,0.6267377656822337,-0.0004477546583456207,1.6795553851998526,-0.043728916439420465,-1.6398859794209235,-0.3257820745757267,-1.0654024631337788,-0.021096724384847866,0.839791571262808,0.5141519306170632,-0.1273961397249592,-0.11902996539472592,0.6599587024760322,1.353826831171052,-1.0491863595565027,1.901335041760169,6.053455852619373,5.515714120705815,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.08699745218557,-0.2693353288260741,-0.2516479301410402,26.981685749285894,-3.2100026644114275,-2.886616399860044,0.004303349613822505,0.0003408883497546533,15.39984803719836,0.04303349613822505,0.003408883497546533,2.582009768293503,0.0,-0.0,-0.204533009852792,-0.0
2640,0.7773951362708761,0.3250887612877668,-0.6056284049342461,-1.1785511713876335,-1.3105762329916337,-0.3224561011678756,-0.6644000637102274,1.3097440154721973,0.24031468695911887,1.3096387171411297,0.06447642659833665,1.2297522460463486,-0.7339866201259285,-0.35288509168684584,-0.5665926691154329,-1.7293639335449003,-3.0100379183241794,-0.27525992780559216,0.0011924358312586283,7.464931070262952,0.7848105444208525,-0.006224282381917773,1.5168800811974092,-0.0015217799542091674,1.1067800097623626,-0.8765747693451242,-2.4742752336472296,-0.30297738347583547,0.7930038757079784,0.5864602938811034,-0.09184366458792718,-0.13701794805088605,2.287454409821964,-0.3093168446515,-0.6587104102217728,-0.2798165085410833,4.799196335830916,7.1838847698932105,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.2612063029771066,-0.19751347171389702,-0.29466257393002915,32.494080623170916,-5.248795087182423,-6.289601034667203,0.010237099354057477,-0.0022483489404545587,15.41370953634809,0.10237099354057477,-0.022483489404545587,6.142259612434486,0.0,-0.0,-1.3490093642727352,-0.0
2641,0.7335897053252851,0.008433112320661705,-0.9715494928384152,-1.1730147304337935,-1.309936931675839,0.45040833951031994,-0.46639011392463675,1.2979974858073815,0.4412862863092893,1.2772743133952702,0.1548611185376092,1.1582451170349917,-1.008526460143298,-0.3791063394435195,-0.3540898138821594,-4.055924693442509,-4.125412427009198,0.27066759785093397,0.0029021305340783,7.7382823926178,2.921203007551452,-0.26859318893356454,1.801717011827121,-0.5929298364822512,0.5677137971025223,-0.4575969906640724,-2.9760152888650437,-0.20800214010761142,0.7138891321177234,0.6724908553600978,-0.14289563300763414,-0.13303831992548354,3.015904943394731,-0.9388496866899527,0.972886871448602,-2.3393836279565483,4.059936685051262,3.042056282346923,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.4899961655120235,-0.3166049672687065,-0.2947647317062597,39.08391916152185,-7.158402926586192,-7.575886152368852,0.014034618962867285,-0.003415668784212844,15.415508228193131,0.14034618962867285,-0.03415668784212844,8.42077137772037,0.0,-0.0,-2.0494012705277065,-0.0
