38.3,188.4,-9.1,65.0,159.4,7.0,-6035.798885576527
38.3,188.4,-9.1,65.0,159.70000000000002,7.0,2363.8500179011894
38.3,188.4,-9.1,65.0,160.0,7.0,304.1751941500536
38.3,188.4,-9.1,65.0,160.3,7.0,-3944.4586014023475
38.3,188.4,-9.1,65.0,160.6,7.0,-3169.0874461035824
38.3,188.4,-9.1,65.0,160.9,7.0,-1511.6638352565787
38.3,188.4,-9.1,65.0,161.20000000000002,7.0,-1716.6340078038943
38.3,188.4,-9.1,65.0,161.5,7.0,672.8691012468742
38.3,188.4,-9.1,65.0,161.8,7.0,1300.212124495928
38.3,188.4,-9.1,65.0,162.1,7.0,918.7195474249257
38.3,188.4,-9.1,65.0,162.4,7.0,1244.2796133786997
38.3,188.4,-9.1,65.3,159.4,7.0,-5472.701992570405
38.3,188.4,-9.1,65.3,159.70000000000002,7.0,-638.7804850926577
38.3,188.4,-9.1,65.3,160.0,7.0,178.07480072942099
38.3,188.4,-9.1,65.3,160.3,7.0,-2109.819879794069
38.3,188.4,-9.1,65.3,160.6,7.0,-3255.5587264800224
38.3,188.4,-9.1,65.3,160.9,7.0,-1293.4299171447199
38.3,188.4,-9.1,65.3,161.20000000000002,7.0,-30.583240786388217
38.3,188.4,-9.1,65.3,161.5,7.0,851.5965992824467
38.3,188.4,-9.1,65.3,161.8,7.0,1338.024781339761
38.3,188.4,-9.1,65.3,162.1,7.0,454.81140186130676
38.3,188.4,-9.1,65.3,162.4,7.0,768.0432522681316
38.3,188.4,-9.1,65.6,159.4,7.0,-5182.921247750457
38.3,188.4,-9.1,65.6,159.70000000000002,7.0,1143.5338599075703
38.3,188.4,-9.1,65.6,160.0,7.0,1254.5981209350527
38.3,188.4,-9.1,65.6,160.3,7.0,-54459.03022301099
38.3,188.4,-9.1,65.6,160.6,7.0,-3071.5474723228926
38.3,188.4,-9.1,65.6,160.9,7.0,-1520.5394086209799
38.3,188.4,-9.1,65.6,161.20000000000002,7.0,-1980.0804059899506
38.3,188.4,-9.1,65.6,161.5,7.0,1357.1138475870741
38.3,188.4,-9.1,65.6,161.8,7.0,1450.7449797945578
38.3,188.4,-9.1,65.6,162.1,7.0,1620.770981629163
38.3,188.4,-9.1,65.6,162.4,7.0,742.8071891252591
38.3,188.4,-9.1,65.9,159.4,7.0,-5898.176701371267
38.3,188.4,-9.1,65.9,159.70000000000002,7.0,1679.098707030335
38.3,188.4,-9.1,65.9,160.0,7.0,-14069.648650827126
38.3,188.4,-9.1,65.9,160.3,7.0,885.7929509656809
38.3,188.4,-9.1,65.9,160.6,7.0,-3007.274094467046
38.3,188.4,-9.1,65.9,160.9,7.0,-1482.1334091576675
38.3,188.4,-9.1,65.9,161.20000000000002,7.0,-374.98770363469635
38.3,188.4,-9.1,65.9,161.5,7.0,1460.0994622193282
38.3,188.4,-9.1,65.9,161.8,7.0,2005.709141475273
38.3,188.4,-9.1,65.9,162.1,7.0,1164.8641377868807
38.3,188.4,-9.1,65.9,162.4,7.0,1124.636840849494
38.3,188.4,-9.1,66.2,159.4,7.0,-6230.427576548345
38.3,188.4,-9.1,66.2,159.70000000000002,7.0,-9256.662192281237
38.3,188.4,-9.1,66.2,160.0,7.0,-839.517519133421
38.3,188.4,-9.1,66.2,160.3,7.0,-4608.16104698387
38.3,188.4,-9.1,66.2,160.6,7.0,-3140.288298808086
38.3,188.4,-9.1,66.2,160.9,7.0,-1443.0120442614825
38.3,188.4,-9.1,66.2,161.20000000000002,7.0,-160.3825190985624
38.3,188.4,-9.1,66.2,161.5,7.0,1058.3138614922755
38.3,188.4,-9.1,66.2,161.8,7.0,943.701081652402
38.3,188.4,-9.1,66.2,162.1,7.0,1348.5670509973468
38.3,188.4,-9.1,66.2,162.4,7.0,1023.1099013074976
38.3,188.4,-9.1,66.5,159.4,7.0,-7127.525163917957
38.3,188.4,-9.1,66.5,159.70000000000002,7.0,678.9840045136923
38.3,188.4,-9.1,66.5,160.0,7.0,-1244.3834530327354
38.3,188.4,-9.1,66.5,160.3,7.0,2696.5809784341445
38.3,188.4,-9.1,66.5,160.6,7.0,-2948.987449922719
38.3,188.4,-9.1,66.5,160.9,7.0,-1590.8003900214092
38.3,188.4,-9.1,66.5,161.20000000000002,7.0,-125490.07778862836
38.3,188.4,-9.1,66.5,161.5,7.0,872.5067632079276
