3.000000000000003,1.9999999999999916,1.0000000000000022
-0.41100000000000003,0.0,0.033000000000000085
-0.41099879663713457,-3.93340280270427e-06,0.032019000000000054
-0.4109916814867537,1.171050110405591e-06,0.03218358938523966
-0.41096647182101687,-7.314597921158231e-05,0.032501269881049226
-0.410910196409243,-0.00046070739510527936,0.03268647156796872
-0.4107467078012558,-0.0019960561625094247,0.033085141065318055
-0.4105468194329071,-0.004740507537271815,0.03380710334252214
-0.4100476660223677,-0.00791375555798045,0.03474046391112548
-0.40978509585435047,-0.011563385179646227,0.03591677674023363
-0.40955692936818083,-0.015844499752944722,0.03691277216353728
-0.4094403043672018,-0.020708004501585307,0.03870494509136504
-0.40924407633784,-0.02540380081425959,0.03947377462075666
-0.4096557230666208,-0.030597013475120394,0.042380114437405726
-0.41025311199428716,-0.03584634179993394,0.045402400078560605
-0.410829422580885,-0.04087116169909692,0.047209094751411766
-0.4119184510141494,-0.046256605748980356,0.04990119522021838
-0.41312692646498295,-0.051285603616788134,0.051428625793466236
-0.41468448482788667,-0.05494385673251276,0.05167634697307714
-0.41647810236652993,-0.05785657017562143,0.05382184972095631
-0.4187037503292271,-0.06123073039928442,0.05608763247541377
-0.4212971501830161,-0.06460380695200499,0.05780668427676838
-0.42367038866969564,-0.06884532977653837,0.0582562837869553
-0.42586458985616993,-0.07395833493104725,0.057945887448349685
-0.42790656493116896,-0.07958770197297188,0.05785477296532559
-0.42957359432797754,-0.08579993904150107,0.05749284615118953
-0.4310559290837923,-0.09286378500162644,0.055621225410072576
-0.43210133963493447,-0.10033646723651056,0.053447354918593745
-0.43303029797064024,-0.10807501636925104,0.049656028535115075
-0.43382400238356006,-0.11619806563134485,0.04513036133846787
-0.43459914373591574,-0.12451907464535397,0.04003832899216864
-0.4355203400439931,-0.13252745423345869,0.03408900835975914
-0.4367717945132649,-0.13997353555697958,0.02698989304951926
-0.4374827555205268,-0.14390605718078628,0.030404095713708484
-0.4386679116622671,-0.14652971438479853,0.03280570360548662
-0.44013373559411506,-0.14807894764285714,0.03430015935181549
-0.4413883008175925,-0.14877952106745626,0.03447968190358952
-0.4421512913369933,-0.14884399423125672,0.033381407500014566
-0.4423426034952588,-0.14865024041085123,0.03415537830277513
-0.4407743168094279,-0.14870077635309806,0.03360261099806823
