Sat Oct 30 00:30:59 2021,2,Origin : ,42,79,9,83,305,2,2
42.78,80.48,9.17,81.94,306.04,1.93,2.04,2354.919602424366
Sat Oct 30 00:31:34 2021,2,Origin : ,14,135,-8,39,343,-1,3
Wrong optimization value,1575.8105541166253
Sat Oct 30 00:32:14 2021,2,Origin : ,21,272,10,58,104,-9,3
Wrong optimization value,1053.6636833669354
Sat Oct 30 00:32:51 2021,2,Origin : ,71,25,2,84,320,8,1
71.0,25.0,2.0,88.19,320.01,8.0,1.0,2357.83654393993
Sat Oct 30 00:33:30 2021,2,Origin : ,14,176,9,49,334,-3,2
Wrong optimization value,1699.996364708024
Sat Oct 30 00:34:02 2021,2,Origin : ,68,81,5,53,133,-8,3
68.9,81.52,5.05,53.89,134.83,-8.12,2.92,5524.7207711188885
Sat Oct 30 00:34:37 2021,2,Origin : ,27,151,2,77,134,3,1
Wrong optimization value,2264.017826606553
Sat Oct 30 00:35:15 2021,2,Origin : ,42,355,-8,26,93,-1,3
Wrong optimization value,2753.0060183262776
Sat Oct 30 00:35:56 2021,2,Origin : ,40,82,3,47,219,-9,2
Wrong optimization value,5154.875139187718
Sat Oct 30 00:36:48 2021,2,Origin : ,57,84,-3,1,280,6,3
Wrong optimization value,816.9651454365886
Sat Oct 30 00:37:44 2021,2,Origin : ,5,126,2,32,257,-2,1
Wrong optimization value,292.5224526403256
Sat Oct 30 00:38:27 2021,2,Origin : ,61,112,-5,63,135,-2,2
61.52,113.55,-5.07,63.42,138.22,-2.02,1.94,2766.731495376749
Sat Oct 30 00:39:25 2021,2,Origin : ,1,247,-3,13,253,4,1
0.98,252.12,-3.04,12.42,257.94,4.08,1.02,4321.1045862108485
Sat Oct 30 00:40:02 2021,2,Origin : ,51,134,5,6,298,1,1
51.25,134.2,5.05,5.87,310.65,1.02,1.0,13057.143777877545
Sat Oct 30 00:40:40 2021,2,Origin : ,30,346,0,34,222,4,1
Wrong optimization value,2418.4148074692725
Sat Oct 30 00:41:31 2021,2,Origin : ,3,334,-4,59,332,-9,3
Wrong optimization value,1155.6034631753064
Sat Oct 30 00:42:12 2021,2,Origin : ,48,171,-2,0,199,-7,2
Wrong optimization value,-1013.4259552062207
Sat Oct 30 00:42:51 2021,2,Origin : ,31,123,0,8,339,3,3
Wrong optimization value,3322.842259991695
Sat Oct 30 00:43:32 2021,2,Origin : ,11,271,-5,43,281,6,2
Wrong optimization value,2942.8257041976212
Sat Oct 30 01:04:07 2021,2,Origin : ,36,283,-2,75,49,-5,2
