Mon Oct 25 03:01:59 2021,1,60.80150179466515,108.7014564441987,-1.0237800545144922,39.4664404634663,245.0115701347973,-10.0,2.0374852705327973,1077.4119089542924
Mon Oct 25 03:02:29 2021,1,7.134228047573943,272.58304040496125,6.9081570683126365,18.28481284007195,274.2950076517173,-10.0,1.0187454322283447,389.27907875952735
Mon Oct 25 03:02:55 2021,1,3.274545298739691e-05,104.13483962190689,6.909486720116407,70.4687715266102,128.24141009970637,-5.179659883954216,1.8747272695208193,669.885823626428
Mon Oct 25 03:03:19 2021,1,5.187896917529024,320.92744751054244,-6.000648611458529,66.00073851251383,6.897653535749061e-09,8.000002059052358,1.000035915165832,-237.71708574869035
Mon Oct 25 03:03:51 2021,1,38.33277686479593,259.12497552535274,2.0093605390268965,1.0148817952599094,114.43022184743039,-4.855419806413031,1.007858415574156,426.02556279912443
Mon Oct 25 03:04:19 2021,1,49.041891641584726,334.6464781354001,-4.00804598101575,38.48088402387244,29.57078658569369,5.043530747232111,3.0063953524060523,660.6344583912454
Mon Oct 25 03:04:46 2021,1,60.91535521829789,168.12584436014487,-10.0,35.38991884686676,131.71236176639223,-7.978396441325421,1.9608626574752064,3925.4515488462766
Mon Oct 25 03:05:18 2021,1,63.240378660012,223.1332000657374,-3.058371172221105,89.43136436484606,185.657770865041,7.135429179645653,1.0003877645812302,3594.6756248163856
Mon Oct 25 03:05:46 2021,1,87.58805498288612,243.38610694927294,5.094960097770148,84.45307900436978,100.32976408497284,-3.9460467786151456,1.958789806712459,2121.3441987274846
Mon Oct 25 03:06:12 2021,1,84.41304073532154,35.15266684113454,-5.9670155440422106e-05,36.621665891562216,239.9956185143898,-5.070633828146301,2.022306211207959,1015.0381798437344
Mon Oct 25 03:06:41 2021,1,33.192556263724015,335.1031996535322,10.0,11.059841750234106,293.96962377052967,6.21290978589843,1.0099077346449552,2098.3241450855066
Mon Oct 25 03:07:09 2021,1,88.15234604564552,313.43091593449867,-6.124295739667734,57.826219583268326,121.04375640311228,1.9867902051197892,1.005949420764566,-116.34997127216407
Mon Oct 25 03:07:37 2021,1,72.49999936493072,249.19110202188523,-7.045289087123667,89.20456012030068,90.36694580664943,-2.0035867168214594,1.0,3088.42039802278
Mon Oct 25 03:08:04 2021,1,19.47502621130704,342.0003547252721,1.999999782765289,35.999979558550166,168.00001190409174,3.9999987978088463,2.0000009714400426,254.4928309213697
Mon Oct 25 03:08:36 2021,1,44.64455484224409,218.82838108732437,3.787766941644266,23.770321900012526,93.76123323223118,7.2212593916956855,1.9781727273439467,1843.4337389661891
Mon Oct 25 03:09:06 2021,1,9.029427362507668,113.01940898897656,-9.23082268351332e-05,43.3300525995333,120.66558276469672,-6.169123206739757,1.0,5266.234309721555
Mon Oct 25 03:09:30 2021,1,47.95234720955279,3.054445112186622,-1.0216473099015635,88.49593792350547,137.3681687414453,7.017756042912133,1.0000008423036226,921.0981948853034
Mon Oct 25 03:09:59 2021,1,82.29125055290032,251.70335023204007,-2.9939576570840263,82.06013842098396,23.867315573432577,-10.0,3.020366737492325,510.70004578054625
Mon Oct 25 03:10:29 2021,1,37.19283637695662,206.23180165758578,7.061147565462125,27.14321003714806,110.24292093801742,-7.135889163031967,1.0051745834189463,3610.6110066383817
Mon Oct 25 03:11:01 2021,1,13.180800716491783,359.2817967196043,7.268055869481769e-05,86.09011563150399,233.95054076385227,-8.567941042362962,3.0425399666379445,750.6997000299788
Mon Oct 25 03:11:31 2021,1,17.525278104629493,63.327861876466145,6.120825607101089,89.99169435204838,218.14700051770774,8.847676360977133,1.0,2576.861787995881
Mon Oct 25 03:11:58 2021,1,14.10813747800308,134.7337254114476,-2.9548369762703715,61.9374952809982,74.85877514134097,-5.856620622690582,3.0689149221649377,449.717133666068
Mon Oct 25 03:12:27 2021,1,44.09207242941187,41.48828508692063,3.0158417049159647,68.76803096462413,323.0448810742997,-0.9770580624763291,1.0,5188.339633293658
Mon Oct 25 03:12:56 2021,1,68.92335681692279,194.31666653677638,-8.501180050482224,31.48670265092644,357.78761214811146,-7.815788773469816,1.9914879288027403,1789.3232882793404
Mon Oct 25 03:13:23 2021,1,61.912848812994596,237.35503956684715,7.168887963348605e-05,37.57623906705541,246.53092461474392,6.986078717201165,2.028675551853394,2833.8965877755813
Mon Oct 25 03:13:53 2021,1,41.370207456223255,249.75258918324906,8.9371658536839,85.27835611224785,273.9712637355198,-3.0483163142799716,1.9945437298523574,2701.002047987558
Mon Oct 25 03:14:25 2021,1,45.054357805861365,189.59608548053117,-9.161221572417283,32.92980598332721,148.2898021329744,-7.006439387597853,1.0,4251.053158847733
Mon Oct 25 03:14:54 2021,1,29.16007619801007,117.94289122902953,7.3111517803097,52.19104719545956,264.1491846248315,-2.9771564362816627,2.866248498735768,960.2369875796007
Mon Oct 25 03:15:24 2021,1,20.359393697534188,317.94111930971235,9.168750266785924,85.50812636229549,327.9893590277004,10.0,2.9566834307216427,2147.522451170333
Mon Oct 25 03:15:53 2021,1,6.002695129215862,347.0199853244221,3.1482482743524547,62.98692860406628,247.9777074245224,-4.999802713524483,2.000394682901636,218.4456353941508
Mon Oct 25 03:16:24 2021,1,28.59975432192087,110.40242527479694,-5.163748712504933,43.759351964589385,280.20117274834627,4.7769083853229795,1.0129072084028938,1112.7853566161145
Mon Oct 25 03:16:52 2021,1,73.65092756554576,162.6357801708556,-0.9873999659175634,11.131623474290272,165.5725728886596,0.9799598184895841,2.891024868200369,577.9832893782201
