Mon Oct 25 20:37:26 2021,1,Origin : ,73,333,2,87,288,-7,2
72.6,333.75,2.0,86.39,300.74,-6.99,2.01,3100.6948664952024
Mon Oct 25 20:38:01 2021,1,Origin : ,68,208,-4,70,6,-8,2
Wrong optimization value,673.2549723965058
Mon Oct 25 20:38:38 2021,1,Origin : ,72,306,-6,12,184,-6,2
Wrong optimization value,802.6964599355953
Mon Oct 25 20:39:13 2021,1,Origin : ,54,28,-6,88,21,5,3
Wrong optimization value,1389.94577386486
Mon Oct 25 20:39:50 2021,1,Origin : ,14,322,4,24,117,3,1
Wrong optimization value,702.4574618146146
Mon Oct 25 20:40:29 2021,1,Origin : ,86,282,-3,38,155,3,3
Wrong optimization value,-331.31810898552516
Mon Oct 25 20:41:07 2021,1,Origin : ,12,207,10,49,261,4,1
Wrong optimization value,2644.0746656416754
Mon Oct 25 20:45:10 2021,1,Origin : ,50,29,-9,89,202,-1,3
Wrong optimization value,1564.7449668321326
Mon Oct 25 20:45:45 2021,1,Origin : ,61,57,6,32,244,7,3
Wrong optimization value,959.5672928552045
Mon Oct 25 20:46:14 2021,1,Origin : ,63,130,-8,13,21,-8,2
Wrong optimization value,1446.4302489041838
Mon Oct 25 20:46:48 2021,1,Origin : ,3,233,-10,13,148,1,3
Wrong optimization value,16.504759935628982
Mon Oct 25 20:47:28 2021,1,Origin : ,54,112,6,24,144,-1,3
Wrong optimization value,34.76315512957625
Mon Oct 25 20:48:06 2021,1,Origin : ,72,189,8,12,7,-7,2
Wrong optimization value,1255.081949821991
Mon Oct 25 20:48:46 2021,1,Origin : ,59,218,-10,69,238,-5,3
61.28,211.39,-10.0,71.66,237.33,-4.93,2.82,2816.8160085387835
Mon Oct 25 20:49:18 2021,1,Origin : ,5,90,-6,72,115,0,1
Wrong optimization value,641.7521539205197
Mon Oct 25 20:50:02 2021,1,Origin : ,75,93,-9,27,198,-10,1
Wrong optimization value,1108.563949517637
Mon Oct 25 20:50:35 2021,1,Origin : ,81,189,-3,62,337,-1,1
Wrong optimization value,2740.7610943951977
Mon Oct 25 20:51:10 2021,1,Origin : ,58,260,2,7,230,5,2
Wrong optimization value,643.3505924359756
Mon Oct 25 20:51:39 2021,1,Origin : ,82,102,0,12,102,3,1
Wrong optimization value,2364.8512731847704
Mon Oct 25 20:52:16 2021,1,Origin : ,74,102,-9,10,123,-8,3
Wrong optimization value,1102.898766392059
Mon Oct 25 20:52:55 2021,1,Origin : ,42,244,7,72,334,-3,2
Wrong optimization value,2651.0714499033606
Mon Oct 25 20:53:26 2021,1,Origin : ,90,71,-7,68,72,-2,3
Wrong optimization value,-358.0164284966608
Mon Oct 25 20:54:02 2021,1,Origin : ,86,119,-9,5,106,1,2
Wrong optimization value,998.740698760644
Mon Oct 25 20:54:38 2021,1,Origin : ,58,339,4,16,79,7,2
Wrong optimization value,772.7982056141511
Mon Oct 25 20:55:19 2021,1,Origin : ,71,155,5,67,65,-5,3
Wrong optimization value,1823.7368226252745
Mon Oct 25 20:55:55 2021,1,Origin : ,39,23,10,80,28,-2,2
Wrong optimization value,1489.9440604505817
Mon Oct 25 20:56:35 2021,1,Origin : ,48,30,9,72,355,-3,3
Wrong optimization value,1613.822462096028
Mon Oct 25 20:57:17 2021,1,Origin : ,65,353,5,71,111,10,3
Wrong optimization value,1650.451536538786
Mon Oct 25 20:57:58 2021,1,Origin : ,51,340,8,27,329,-3,2
53.7,354.93,7.4,26.91,343.51,-3.07,1.94,3498.979449262517
Mon Oct 25 20:58:34 2021,1,Origin : ,41,117,-3,1,205,1,2
Wrong optimization value,965.4822498756533
Mon Oct 25 20:59:13 2021,1,Origin : ,61,225,10,31,166,10,1
Wrong optimization value,1230.1209984514708
Mon Oct 25 20:59:46 2021,1,Origin : ,63,177,6,30,15,-6,1
Wrong optimization value,1923.0153748034518
Mon Oct 25 21:00:29 2021,1,Origin : ,29,111,9,13,355,-2,1
Wrong optimization value,1569.8261987179023
Mon Oct 25 21:01:09 2021,1,Origin : ,8,133,8,33,323,-10,1
8.16,138.54,8.27,34.22,323.42,-10.0,1.0,3856.8363032973175
Mon Oct 25 21:01:48 2021,1,Origin : ,86,350,-3,80,295,4,3
Wrong optimization value,3643.43815591353
Mon Oct 25 21:02:25 2021,1,Origin : ,79,153,5,52,41,5,3
Wrong optimization value,1211.0813101127333
Mon Oct 25 21:03:03 2021,1,Origin : ,73,163,3,79,204,9,3
Wrong optimization value,1457.939114010708
Mon Oct 25 21:03:43 2021,1,Origin : ,40,352,7,66,73,1,3
Wrong optimization value,2811.749786387683
Mon Oct 25 21:04:20 2021,1,Origin : ,34,204,5,42,47,1,2
Wrong optimization value,1834.5797382599783
Mon Oct 25 21:05:00 2021,1,Origin : ,36,72,7,49,181,10,2
34.97,71.31,6.96,49.25,184.55,10.0,1.96,3965.545629085499
Mon Oct 25 21:05:38 2021,1,Origin : ,78,214,-10,12,121,-7,1
Wrong optimization value,1169.4641818822022
Mon Oct 25 21:06:23 2021,1,Origin : ,60,263,-5,50,243,6,2
61.24,267.62,-5.14,49.8,243.57,6.08,1.93,6147.046580278634
Mon Oct 25 21:07:04 2021,1,Origin : ,85,270,-2,5,261,4,1
Wrong optimization value,714.5069307573428
Mon Oct 25 21:07:44 2021,1,Origin : ,49,250,-10,52,227,2,1
Wrong optimization value,3548.0863584486106
Mon Oct 25 21:08:28 2021,1,Origin : ,41,79,-4,33,11,-9,1
Wrong optimization value,1527.7861379561355
Mon Oct 25 21:09:11 2021,1,Origin : ,79,332,4,11,194,-7,3
Wrong optimization value,516.1309489468965
Mon Oct 25 21:09:49 2021,1,Origin : ,51,272,-10,48,203,1,2
Wrong optimization value,863.7179325803545
Mon Oct 25 21:10:28 2021,1,Origin : ,47,157,-10,12,201,9,3
Wrong optimization value,375.9637413494428
Mon Oct 25 21:10:59 2021,1,Origin : ,64,175,-1,41,119,-6,3
Wrong optimization value,654.8722766977502
Mon Oct 25 21:11:36 2021,1,Origin : ,38,358,9,54,182,1,3
Wrong optimization value,609.7709213797071
Mon Oct 25 21:12:12 2021,1,Origin : ,81,237,5,12,308,3,1
Wrong optimization value,1243.7734311427557
Mon Oct 25 21:12:49 2021,1,Origin : ,61,152,10,27,227,10,1
62.8,154.36,10.0,27.29,222.15,10.0,1.0,2804.5194359090488
Mon Oct 25 21:13:28 2021,1,Origin : ,25,135,-7,85,292,-3,2
24.06,141.35,-7.27,83.91,301.81,-3.11,1.91,3258.075346350433
Mon Oct 25 21:13:59 2021,1,Origin : ,65,188,-2,13,5,8,1
Wrong optimization value,1100.6040078007038
Mon Oct 25 21:14:34 2021,1,Origin : ,55,202,-3,70,48,-3,1
Wrong optimization value,2178.542879030566
Mon Oct 25 21:15:06 2021,1,Origin : ,73,3,1,9,323,-4,1
Wrong optimization value,1929.5354117399163
Mon Oct 25 21:15:43 2021,1,Origin : ,0,180,-3,17,62,0,3
Wrong optimization value,-1585.1071193202397
Mon Oct 25 21:16:18 2021,1,Origin : ,63,161,-10,87,73,1,1
Wrong optimization value,3043.5641016770674
Mon Oct 25 21:16:52 2021,1,Origin : ,34,312,-1,86,89,0,3
34.49,316.81,-1.02,87.25,84.69,0.0,3.02,3610.05555702053
Mon Oct 25 21:17:25 2021,1,Origin : ,1,312,-7,9,225,0,3
Wrong optimization value,-64.88563186161167
Mon Oct 25 21:18:04 2021,1,Origin : ,54,339,7,41,210,1,3
Wrong optimization value,476.62479156260014
Mon Oct 25 21:18:37 2021,1,Origin : ,71,342,6,16,268,1,2
Wrong optimization value,1905.9919890891592
Mon Oct 25 21:19:15 2021,1,Origin : ,4,217,3,26,203,8,3
Wrong optimization value,-71.10525759826662
Mon Oct 25 21:19:54 2021,1,Origin : ,29,341,5,56,240,5,1
29.33,353.3,5.2,57.03,235.23,4.99,1.0,4022.2393254066997
Mon Oct 25 21:20:35 2021,1,Origin : ,86,89,10,20,46,-4,2
Wrong optimization value,797.1733277279626
Mon Oct 25 21:21:19 2021,1,Origin : ,39,328,-7,59,294,-8,1
39.36,336.23,-7.17,57.34,302.37,-8.23,1.0,5740.766432879581
Mon Oct 25 21:21:54 2021,1,Origin : ,61,169,5,62,242,7,2
Wrong optimization value,1514.123803891856
Mon Oct 25 21:36:57 2021,1,Origin : ,7,354,-7,1,167,-2,3
Wrong optimization value,-23.649408341705726
Mon Oct 25 21:37:34 2021,1,Origin : ,59,266,8,8,337,2,2
59.52,270.35,8.07,8.23,339.61,1.97,1.99,3017.1677820327354
Mon Oct 25 21:38:07 2021,1,Origin : ,83,310,5,85,163,0,1
Wrong optimization value,1061.8619779648893
Mon Oct 25 21:38:45 2021,1,Origin : ,50,88,3,40,35,-10,3
Wrong optimization value,-308.5132075718103
Mon Oct 25 21:39:16 2021,1,Origin : ,55,322,5,84,74,9,2
Wrong optimization value,2113.2854154244224
Mon Oct 25 21:39:53 2021,1,Origin : ,26,354,-4,70,258,-6,2
Wrong optimization value,2470.5897522143623
Mon Oct 25 21:40:34 2021,1,Origin : ,45,241,9,23,237,10,3
Wrong optimization value,862.0553865950891
Mon Oct 25 21:41:13 2021,1,Origin : ,84,288,2,66,176,3,1
Wrong optimization value,602.9148533878106
Mon Oct 25 21:41:53 2021,1,Origin : ,29,170,2,51,106,6,3
Wrong optimization value,2335.6902484824022
Mon Oct 25 21:42:32 2021,1,Origin : ,45,236,2,21,77,8,3
Wrong optimization value,817.374915581302
Mon Oct 25 21:43:09 2021,1,Origin : ,64,105,-4,7,154,-3,3
Wrong optimization value,196.14106581576334
Mon Oct 25 21:43:47 2021,1,Origin : ,68,66,-3,31,301,-4,2
Wrong optimization value,602.2875569395071
Mon Oct 25 21:44:29 2021,1,Origin : ,22,241,-5,2,2,5,3
Wrong optimization value,66.98935328723508
Mon Oct 25 21:45:13 2021,1,Origin : ,49,23,-10,90,300,8,3
Wrong optimization value,2033.3541879729232
Mon Oct 25 21:45:47 2021,1,Origin : ,90,14,2,13,326,1,2
90.0,14.13,2.02,12.91,337.17,1.01,1.95,3656.055185235429
Mon Oct 25 21:46:31 2021,1,Origin : ,7,226,-7,1,290,-5,3
Wrong optimization value,-8.615421232900134
Mon Oct 25 21:47:13 2021,1,Origin : ,60,50,4,18,297,2,3
Wrong optimization value,393.0900489527824
Mon Oct 25 21:47:56 2021,1,Origin : ,81,235,3,71,278,5,3
Wrong optimization value,2300.362315027758
Mon Oct 25 21:48:39 2021,1,Origin : ,55,104,2,39,146,-9,1
Wrong optimization value,2322.0150436937097
Mon Oct 25 21:49:14 2021,1,Origin : ,57,226,0,8,91,7,2
58.08,225.86,0.0,7.88,92.7,7.15,1.93,4594.182797396046
Mon Oct 25 21:49:53 2021,1,Origin : ,82,252,3,75,130,10,3
Wrong optimization value,1778.3666060135522
Mon Oct 25 21:50:32 2021,1,Origin : ,17,53,-7,23,256,-9,3
Wrong optimization value,119.22565287998894
Mon Oct 25 21:51:08 2021,1,Origin : ,44,269,0,67,156,2,1
44.25,261.85,0.0,67.43,157.32,2.02,1.0,4926.838615836154
Mon Oct 25 21:51:45 2021,1,Origin : ,34,101,-4,13,277,3,1
Wrong optimization value,984.0465984924103
Mon Oct 25 21:52:20 2021,1,Origin : ,25,140,-3,15,261,-10,3
Wrong optimization value,382.36955301506623
Mon Oct 25 21:53:02 2021,1,Origin : ,79,158,8,46,308,-7,3
Wrong optimization value,598.2229443038615
